char,pron
守生寡,säu2 säng1 gwa2
詩情畫意,si1 cäng4 wa6 yi1
鮮奶油,sing1 nai1 yäu4
上頜,söng6 häp6
推磨,töi1 mo4
爆數,bau1 su1
便盆,bing6 pung4
差估署,ca1 gwu2 cü1
青斑,ceng1 bæng1
錯解,co1 gai2
坐花廳,co1 fa1 täng1
充分考慮,cung1 fäng6 hau2 lü6
衝量,cung1 löng6
打跛腳,da2 bäi1 gök2
彈地波,dæng6 di6 bo1
搭便車,dap2 bing6 ce1
搭錯車,dap2 co1 ce1
倒落海,däu2 lok6 fui2
福卡,fuk2 ka1
攪和,gau2 wo4
近臣,gäng6 säng4
乾瑤柱,gung1 yiu4 cü1
砍掉重練,häm2 diu6 cung4 ling6
行淫,häng4 yäm4
異質,yi6 zäk2
乳臭未乾,yü1 cäu1 mi6 gung1
林士街,läm4 si6 gai1
領命,läng1 mäng6
兩枚,löng1 mui4
樂觀主義,lok6 gwung1 zü2 yi6
盧押道,lu4 æk2 däu6
硬核,ngæng6 häk6
外耳道,wui6 yi1 däu6
心理衞生,säm1 li1 wäi6 säng1
新高度,säng1 gäu1 du6
聖路易,säng1 lu6 yäk6
上等兵,söng6 däng2 bäng1
數間,su1 gæng1
選種,süng2 zung2
雪糕車,sük2 gäu1 ce1
調養,tiu4 yöng1
衞生官員,wäi6 säng1 gwung1 yüng4
和平談判,wo4 päng4 tam4 pung1
王永平,wong4 wäng1 päng4
爭雄,zäng1 hung4
執拗,zäp2 au1
朝三暮四,ziu1 sam1 mu6 si1
災情慘重,zöi1 cäng4 cam2 zung6
作壁上觀,zok2 bäk2 söng6 gwung1
轉臉,züng2 lim1
百屌成材,bæk2 diu2 säng4 cöi4
啤機,be1 gi1
七竅生煙,cäk2 hiu1 säng1 ying1
邪魔外道,ce4 mo1 wui6 däu6
初戀感覺,co1 lüng2 gäm2 gok2
坐不住,co1 bäk2 zü6
長班,cöng4 bæng1
長庚,cöng4 gäng1
長散,cöng4 sæng2
處女下海,cü1 nü1 ha6 fui2
釘板,deng1 bæng2
頂住檔先,däng2 zü6 dong1 sing1
道家思想,däu6 ga1 si1 söng2
快過打針,fai1 gwo1 da2 zäm1
翻番,fæng1 fæng1
非分之想,fi1 fäng6 zi1 söng2
監察院長,gam1 cæk2 yüng6 zöng2
頸梗,geng2 gäng2
經幡,gäng1 fæng1
乾女兒,gung1 nü1 yi4
港灣道,gong2 wæng1 däu6
行色匆匆,häng4 säk2 cung1 cung1
口射,häu2 se6
稀土金屬,hi1 tu2 gäm1 suk6
去乜,hü1 mäk2
好好飲,häu2 häu2 yäm2
一段仔,yäk2 düng6 zäi2
凝練,yäng4 ling6
雍容華貴,yung1 yung4 wa4 gwäi1
礦卡,kwong1 kæk2
拉掣,lai1 zäi1
老夫少妻,läu1 fu1 siu1 cäi1
露兩點,lu6 löng1 dim2
默默耕耘,mäk6 mäk6 gæng1 wäng4
文學士,mäng4 hok6 si6
問下人,mäng6 ha1 yäng4
微晶片,mi4 zäng1 ping2
未成年者,mi6 säng4 ning4 ze2
明升暗降,mäng4 säng1 äm1 gong1
五道,ng1 däu6
三從四德,sam1 cung4 si1 däk2
生神仙,sæng1 säng4 sing1
四道,si1 däu6
四海為家,si1 fui2 wäi4 ga1
太少人,tai1 siu2 yäng4
攤下,tæng1 ha1
鐵籠車,tik2 lung4 ce1
調色板,tiu4 säk2 bæng2
精華版,zäng1 wa4 bæng2
叉車,ca1 ce1
差無幾,ca1 mu4 gi2
炒孖展,cau2 ma1 zing2
長袖善舞,cöng4 zäu6 sing6 mu1
傳代,cüng4 döi6
傳流,cüng4 läu4
打道回府,da2 däu6 wui4 fu2
滴灌,däk6 gwung1
頂峰,däng2 fung1
番荔枝,fæng1 läi6 zi1
峰迴路轉,fung1 wui4 lu6 züng2
加重語氣,ga1 cung1 yü1 hi1
更慢,gäng1 mæng6
警署警長,gäng2 cü1 gäng2 zöng2
改一下,gwui2 yäk2 ha1
古道熱腸,gwu2 däu6 ngik6 cöng4
拐彎抹角,gwai2 wæng1 muk2 gok2
下酒菜,ha6 zäu2 cöi1
去打機,hü1 da2 gi1
一大部分,yäk2 dai6 bu6 fäng6
要暈,yiu1 wäng4
卡賓槍,ka1 bäng1 cöng1
卡口,ka1 häu2
卡窿,ka1 lung1
靈水,läng4 söi2
領港員,läng1 gong2 yüng4
兩德,löng1 däk2
名滿天下,mäng4 mung1 ting1 ha6
磨拳,mo4 küng4
牙擦仔,nga4 cæk2 zäi2
眼底下,ngæng1 däi2 ha6
惡狠,ok2 häng2
被尾,pi1 mi1
神經失常,säng4 gäng1 säk2 söng4
室樂,säk2 ngok6
仇外,säu4 wui6
射出界,se6 cäk2 gai1
死好命,si2 häu2 mäng6
淅瀝,säk2 läk6
體重計,täi2 cung1 gäi1
永生花,wäng1 sæng1 fa1
渣華道,za1 wa4 däu6
莊士敦道,zong1 si6 däng1 däu6
轉數錶,züng1 su1 biu1
不惜一戰,bäk2 säk2 yäk2 zing1
不成話,bäk2 säng4 wa6
綁埋一齊,bong2 mai4 yäk2 cäi4
背字,bui6 zi6
摻和,cam1 wo4
沉沒成本,cäm4 muk6 säng4 bung2
七分之一,cäk2 fäng6 zi1 yäk2
出公數,cäk2 gung1 su1
前世今生,cing4 säi1 gäm1 säng1
青翠,cäng1 cöi1
長頸龍,cöng4 geng2 lung4
菜脯,cöi1 pu2
傳問,cüng4 mäng6
打崩頭,da2 bäng1 täu4
打韆鞦,da2 cing1 cäu1
打手指模,da2 säu2 zi2 mu4
打算點,da2 süng1 dim2
鄧竟成,däng6 gäng2 säng4
倒序,däu2 zü6
動覺,dung6 gok2
服務質量,fuk6 mu6 zäk2 löng6
假寐,ga2 mi6
更次,gæng1 ci1
感質,gäm2 zäk2
乾巴巴,gung1 ba1 ba1
高精度,gäu1 zäng1 du6
恆河沙數,häng4 ho4 sa1 su2
好耐好耐,häu2 nöi6 häu2 nöi6
好想嘔,häu2 söng2 äu2
雄心萬丈,hung4 säm1 mæng6 zöng6
一盅兩件,yäk2 zung1 löng1 ging6
易拉罐,yi6 lai1 gwung1
遠交近攻,yüng1 gau1 gäng6 gung1
兩錢重,löng1 cing4 cung1
兩三張,löng1 sam1 zöng1
亂打亂撞,lüng6 da2 lüng6 zong6
文人相輕,mäng4 yäng4 söng1 häng1
問候下,mäng6 häu6 ha1
武裝鬥爭,mu1 zong1 däu1 zäng1
平安神宮,päng4 wung1 säng4 gung1
培道,pui4 däu6
盤錯,pung4 co1
生石灰,sæng1 sek6 fui1
生物醫學,säng1 mäk6 yi1 hok6
十四行詩,säp6 si1 hong4 si1
收回成命,säu1 wui4 säng4 mäng6
寫紙仔,se2 zi2 zäi2
使節團,si2 zik2 tüng4
肆意妄為,si1 yi1 mong1 wäi4
醒定定,säng2 däng6 däng6
聖士提反,säng1 si6 täi4 fæng2
小兩口,siu2 löng1 häu2
上吐下瀉,söng6 tu1 ha6 se1
喪假,song1 ga1
數千年,su1 cing1 ning4
數番,su1 fæng1
舔食,tim2 säk6
甜片,tim4 ping2
調味劑,tiu4 mi6 zäi1
威重,wäi1 zung6
輜重,zi1 cung1
中堅力量,zung1 ging1 läk6 löng6
博士班,bok2 si6 bæng1
七種,cäk2 zung2
車鈴,ce1 läng4
赤道儀,cek2 däu6 yi4
前車主,cing4 ce1 zü2
青山灣,cäng1 sæng1 wæng1
重鎚出擊,cung1 cöi4 cäk2 gäk2
廚師長,cü4 si1 zöng2
儲藏量,cü1 cong4 löng6
打火石,da2 fo2 sek6
點話點好,dim2 wa6 dim2 häu2
讀書機,duk6 sü1 gi1
輻射冷卻,fuk2 se6 læng1 kök2
福至心靈,fuk2 zi1 säm1 läng4
格仔紙,gæk2 zäi2 zi2
梗廚,gäng2 cü4
急中生智,gäp2 zung1 säng1 zi1
肝腸寸斷,gwung1 cöng4 cüng1 düng6
故地重遊,gwu1 di6 cung4 yäu4
公兩,gung1 löng1
工商銀行,gung1 söng1 ngäng4 hong4
下聘,ha6 päng1
闔府統請,häp6 fu2 tung2 cäng2
吃着,hek2 zök6
虛度,hü1 du6
輕武器,häng1 mu1 hi1
好緊火,häu2 gäng2 fo2
好唔好人,häu2 m4 häu2 yäng4
二仔底,yi6 zäi2 däi2
融合為一,yung4 häp6 wäi4 yäk2
完好無損,yüng4 häu2 mu4 süng2
溝通下,käu1 tung1 ha1
兩尺,löng1 cek2
兩發,löng1 fæk2
萬試萬靈,mæng6 si1 mæng6 läng4
諗唔諗住,näm2 m4 näm2 zü6
五道口,ng1 däu6 häu2
岳丈,ngok6 zöng6
平均速度,päng4 gwäng1 cuk2 du6
三人成虎,sam1 yäng4 säng4 fu2
生唔生性,sæng1 m4 sæng1 säng1
卸載,se1 zöi1
時移勢易,si4 yi4 säi1 yäk6
識下人,säk2 ha6 yäng4
蘇打粉,su1 da2 fäng2
數則,su1 zäk2
吞吃,täng1 hek2
天華路,ting1 wa4 lu6
爭口氣,zäng1 häu2 hi1
走讀,zäu2 duk6
自下而上,zi6 ha6 yi4 söng6
八種,bæk2 zung2
不假外求,bäk2 ga2 wui6 käu4
邊有話,bing1 yäu1 wa6
薄荷油,bok6 ho4 yäu4
參禪,cam1 sim4
錯有錯着,co1 yäu1 co1 zök6
長生果,cöng4 säng1 gwo2
財經演員,cöi4 gäng1 ying2 yüng4
得閒咪,däk2 hæng4 mäi1
豆腐乾,däu6 fu6 gung1
度頸,dok6 geng2
毒力,duk6 läk6
番書仔,fæng1 sü1 zäi2
解放運動,gai2 fong1 wäng6 dung6
金馬倫道,gäm1 ma1 läng4 däu6
糾錯,gäu2 co1
媾和,gäu1 wo4
幾片,gi2 ping1
驚鴻,gäng1 hung4
競爭模式,gäng6 zäng1 mu4 säk2
光芒萬丈,gwong1 mong4 mæng6 zöng6
下頁,ha6 yip6
後生可畏,häu6 säng1 ho2 wäi1
後會無期,häu6 wui6 mu4 ki4
康寧道,hong1 näng4 däu6
好命水,häu2 mäng6 söi2
好少上,häu2 siu2 söng1
有路數,yäu1 lu6 su1
疑難雜症,yi4 næng4 zap6 zäng1
卡債,kæk2 zai1
禁使,gäm1 säi2
區間車,kü1 gæng1 ce1
冷知識,læng1 zi1 säk2
兩棵,löng1 fo2
兩門,löng1 mung4
兩雙,löng1 söng1
麻生太郎,ma4 säng1 tai1 long4
馬到成功,ma1 däu1 säng4 gung1
木頭公仔,muk6 täu4 gung1 zäi2
凹凸有致,näp2 däk6 yäu1 zi1
安徽省,wung1 fäi1 sæng2
拍散拖,pæk2 sæng2 to1
培正道,pui4 zäng1 däu6
三頂,sam1 deng2
修道士,säu1 däu6 si6
蛇紋石,se4 mäng4 sek6
陝西省,sim2 säi1 sæng2
成百上千,säng4 bæk2 söng1 cing1
燒青,siu1 ceng1
上合組織,söng6 häp6 zu2 zäk2
上智,söng6 zi1
和安里,wo4 wung1 li1
餞行,zing1 häng4
整食,zäng2 säk6
朝露,ziu1 lu6
中蛇,zung1 se4
拗氣,au1 hi1
不錯不錯,bäk2 co1 bäk2 co1
被和諧,bi6 wo4 hai4
病從口入,beng6 cung4 häu2 yäp6
弁言,bing6 ying4
冰風暴,bäng1 fung1 bäu6
背黑鍋,bui1 häk2 wo1
背城借一,bui1 säng4 ze1 yäk2
酬載,cäu4 zöi1
從嚴處理,cung4 yim4 cü1 li1
打蘭,da2 læng4
特快車,däk6 fai1 ce1
汀角,däng1 gok2
翻領,fæng1 leng1
幾勁下,gi2 gäng6 ha1
見賢思齊,ging1 ying4 si1 cäi4
經典案例,gäng1 ding2 wung1 läi6
薑啤,göng1 be1
共和政體,gung6 wo4 zäng1 täi2
行政署,häng4 zäng1 cü1
口淡,häu2 tam1
開會地點,fui1 wui6 di6 dim2
好少玩,häu2 siu2 wæng4
現磨,ying6 mo4
英數,yäng1 su1
傾乜,käng1 mäk2
鯉魚門道,li1 yü4 mung4 däu6
零和遊戲,läng4 wo4 yäu4 hi1
碼仔,ma1 zäi2
摩頂,mo1 deng2
網路平台,mong1 lu6 päng4 töi4
諗錯,näm2 co1
咬長糧,ngau1 cöng4 löng4
奀仔,ngäng1 zäi2
片言隻語,ping1 ying4 zek2 yü1
便宜莫貪,ping4 yi4 mok6 tam1
莎車,sa1 ce1
散叫,sæng2 giu1
成唔成熟,säng4 m4 säng4 suk6
拖下拖下,to1 ha1 to1 ha1
華人置業,wa4 yäng4 zi1 yip6
畫餅充飢,wæk6 beng2 cung1 gi1
玩陣,wæng4 zäng6
為時過早,wäi4 si4 gwo1 zäu2
護長,wu6 zöng2
曾慶紅,zäng1 häng1 hung4
遭難,zäu1 næng6
眾怒難犯,zung1 nu6 næng4 fæng6
主和派,zü2 wo4 pai1
轉發到,züng2 fæk2 däu1
百幾度,bæk2 gi2 du6
跛子,bäi1 zi2
扁食,bing2 säk6
僕從,buk6 cung4
般咸道,bung1 ham4 däu6
參考文獻,cam1 hau2 mäng4 hing1
參考消息,cam1 hau2 siu1 säk2
齊眉,cäi4 mi4
長青隧道,cöng4 cäng1 söi6 däu6
曹參,cäu4 säm1
調倉,diu6 cong1
都會大學,du1 wui6 dai6 hok6
獨食難肥,duk6 säk6 næng4 fi4
貨卡,fo1 ka1
家鄉話,ga1 höng1 wa2
加茲尼省,ga1 zi1 ni4 sæng2
假公濟私,ga2 gung1 zäi1 si1
解決爭端,gai2 kük2 zäng1 düng1
吉林省,gäk2 läm4 sæng2
九華徑,gäu2 wa4 gäng1
九丈,gäu2 zöng6
驚疑,gäng1 yi4
結數,gik2 su1
降落地點,gong1 lok6 di6 dim2
高士威道,gäu1 si6 wäi1 däu6
拐下拐下,gwai2 ha1 gwai2 ha1
黑龍江省,häk2 lung4 gong1 sæng2
核國家,häk6 gwok2 ga1
核試爆,häk6 si1 bau1
氣凝膠,hi1 yäng4 gau1
海防道,fui2 fong4 däu6
好耐下,häu2 nöi6 ha1
忍下手,yäng1 ha6 säu2
仁和堂,yäng4 wo4 tong4
一哄而散,yäk2 hung1 yi4 sæng1
一兩隊,yäk2 löng1 döi6
惹事生非,ye1 si6 säng1 fi1
軟片,yüng1 ping2
卡邦尼,ka1 bong1 ni4
餾分,läu6 fäng6
蕾絲邊,löi4 si1 bing1
零仔,läng4 zäi2
浪茄,long6 kö4
馬到功成,ma1 däu1 gung1 säng4
沒日沒夜,muk6 yäk6 muk6 ye6
銀行擔保,ngäng4 hong4 dam1 bäu2
偶一為之,ngäu1 yäk2 wäi4 zi1
惡貫滿盈,ok2 gwung1 mung1 yäng4
惡劣天氣,ok2 lük2 ting1 hi1
拍長拖,pæk2 cöng4 to1
省力,sæng2 läk6
深痛惡絕,säm1 tung1 wu1 zük6
身負重傷,säng1 fu6 cung1 söng1
神經網,säng4 gäng1 mong1
禪心,sim4 säm1
成夜,säng4 ye6
小楷,siu2 kai2
商品經濟,söng1 bäng2 gäng1 zäi1
掃黃打非,säu1 wong4 da2 fi1
宿分,suk2 fäng6
貪威識食,tam1 wäi1 säk2 säk6
體積重,täi2 zäk2 cung1
混凝土車,wäng6 yäng4 tu2 ce1
黃梅調,wong4 mui4 diu6
走為上着,zäu2 wäi4 söng6 zök6
資質平庸,zi1 zäk2 päng4 yung4
朝歌,ziu1 go1
載客車,zöi1 hæk2 ce1
諸生,zü1 säng1
轉引,züng2 yäng1
鼻青臉腫,bi6 ceng1 lim1 zung2
差派,cai1 pai1
陳家強,cäng4 ga1 köng4
出生紙,cäk2 sæng1 zi2
坐無影凳,co1 mu4 yäng2 däng1
重播節目,cung4 bo1 zik2 muk6
重秤,cung1 cäng1
傳道人,cüng4 däu6 yäng4
傳旨,cüng4 zi2
打飯,da2 fæng6
搭公車,dap2 gung1 ce1
兜生意,däu1 sæng1 yi1
顛倒眾生,ding1 däu2 zung1 säng1
頂瓜瓜,däng2 gwa1 gwa1
倒手,däu2 säu2
道岔,däu6 ca1
蕃茄醬,fæng1 kö4 zöng1
翻山越嶺,fæng1 sæng1 yük6 leng1
縫衣針,fung4 yi1 zäm1
甲仔,gap2 zäi2
計下條數,gäi1 ha1 tiu4 su1
舊調重彈,gäu6 diu6 cung4 tæng4
舉重若輕,gü2 cung4 yök6 heng1
險死還生,him2 si2 wæng4 säng1
人體解剖,yäng4 täi2 gai2 fäu2
日夜顛倒,yäk6 ye6 ding1 däu2
凝眸,yäng4 mäu4
腰椎間盤,yiu1 zöi1 gæng1 pung4
遠近馳名,yüng1 gäng6 ci4 mäng4
月華街,ngük6 wa4 gai1
良種,löng4 zung2
老調重彈,läu1 diu6 cung4 tæng4
劣種,lük2 zung2
問題少年,mäng6 täi4 siu1 ning4
磨薑,mo4 göng1
無精打采,mu4 zäng1 da2 cöi2
牛頭角道,ngäu4 täu4 gok2 däu6
昂平,ngong4 päng4
炮仔,pau1 zäi2
平角,päng4 gok2
三重奏,sam1 cung4 zäu1
省心,sæng2 säm1
烚下烚下,sap6 ha1 sap6 ha1
洗盡鉛華,säi2 zäng6 yüng4 wa4
世代相傳,säi1 döi6 söng1 cüng4
神智清醒,säng4 zi1 cäng1 säng2
生長素,säng1 zöng2 su1
實況轉播,säk6 fong1 züng2 bo1
守車,säu2 ce1
賒數,se1 su1
上墳,söng1 fäng4
上映期間,söng6 yäng2 ki4 gæng1
聽頭,täng1 täu4
陶冶性情,täu4 ye1 säng1 cäng4
斷線風箏,tüng1 sing1 fung1 zäng1
話點就點,wa6 dim2 zäu6 dim2
和宜合,wo4 yi4 häp6
往灣仔,wong1 wæng1 zäi2
積攢,zäk2 zæng2
戰略伙伴,zing1 lök6 fo2 bung6
組織領導,zu2 zäk2 läng1 däu6
轉背,züng2 bui1
轉遞,züng2 däi6
亞士匹靈,a1 si6 päk2 läng4
被乘數,bi6 säng4 su1
保姆車,bäu2 mu1 ce1
齊步,cäi4 bu6
臭青,cäu1 ceng1
錯角,co1 gok2
啄食,dök2 säk6
當無數,dong1 mu4 su1
賭啤,du2 pe1
倒掛金鈎,däu1 gwa1 gäm1 ngäu1
道唔道德,däu6 m4 däu6 däk2
篤篤車,duk2 duk2 ce1
近體詩,gäng6 täi2 si1
急難,gäp2 næng6
驚恐症,gäng1 hung2 zäng1
歌和老街,go1 wo4 läu1 gai1
乾巴,gung1 ba1
講打講殺,gong2 da2 gong2 sæk2
高超道,gäu1 ciu1 däu6
鼓起泡腮,gwu2 hi2 pau1 söi1
下眼皮,ha6 ngæng1 pi4
汽車維修,hi1 ce1 wäi4 säu1
海上鮮,fui2 söng6 sing1
漢坦病毒,fung1 tæng2 beng6 duk6
好難解釋,häu2 næng4 gai2 säk2
好熟面口,häu2 suk6 ming6 häu2
一片丹心,yäk2 ping1 dæng1 säm1
耳道,yi1 däu6
熱解,ngik6 gai2
躍然紙上,yök2 ying4 zi2 söng6
兩厘,löng1 li4
兩盞,löng1 zæng2
魯平,lu1 päng4
聯合道,lüng4 häp6 däu6
味噌湯,mi6 zäng1 tong1
忙中有錯,mong4 zung1 yäu1 co1
每度,mui1 du6
木馬病毒,muk6 ma1 beng6 duk6
沒轍,muk6 cik2
奶量,nai1 löng6
牙籤仔,nga4 cim1 zäi2
安達臣道,wung1 dæk6 säng4 däu6
平等主義,päng4 däng2 zü2 yi6
婆仔數,po4 zäi2 su1
山西省,sæng1 säi1 sæng2
生氣勃勃,säng1 hi1 buk6 buk6
手工啤,säu2 gung1 be1
惜肉如金,säk2 yuk6 yü4 gäm1
食品衞生,säk6 bäng2 wäi6 säng1
食長糧,säk6 cöng4 löng4
食菌,säk6 kwäng2
鮮明對比,sing1 mäng4 döi1 bi2
小滴,siu2 däk6
蘇打水,su1 da2 söi2
聽曲,teng1 kuk2
畫鬼腳,wæk6 gwäi2 gök2
為善最樂,wäi4 sing6 zöi1 lok6
瘟仔,wäng1 zäi2
和平區,wo4 päng4 kü1
枕藉,zäm2 zäk6
值日生,zäk6 yäk6 säng1
轉危為安,züng2 ngäi4 wäi4 wung1
拗彎,au2 wæng1
拗數,au1 su1
閉上嘴巴,bäi1 söng1 zöi2 ba1
半路上,bung1 lu6 söng6
半唐番,bung1 tong4 fæng1
撥電話,buk6 ding6 wa2
尋歡作樂,cäm4 fung1 zok2 lok6
車天車地,ce1 ting1 ce1 di6
青海省,cäng1 fui2 sæng2
腸梗阻,cöng4 gäng2 zo2
粗生粗養,cu1 sæng1 cu1 yöng1
單眼仔,dæng1 ngæng1 zäi2
敦請,däng1 cäng2
顛三倒四,ding1 sam1 däu2 si1
汀角路,däng1 gok2 lu6
頂讓,däng2 yöng6
頂輪,däng2 läng4
度稿,dok6 gäu2
反差萌,fæng2 ca1 mäng4
發射機,fæk2 se6 gi1
放生電,fong1 sæng1 ding6
伽馬射線,ga1 ma1 se6 sing1
雞包仔,gäi1 bau1 zäi2
基道中學,gi1 däu6 zung1 hok6
見鑊打鑊,ging1 wok6 da2 wok6
江西省,gong1 säi1 sæng2
高年級生,gäu1 ning4 käp2 säng1
官差,gwung1 cai1
觀音坐蓮,gwung1 yäm1 co1 ling4
行程單,häng4 cäng4 dæng1
海平線,fui2 päng4 sing1
好先進,häu2 sing1 zäng1
一技傍身,yäk2 gi6 pong4 säng1
有卡士,yäu1 ka1 si2
育種,yuk6 zung2
如詩如畫,yü4 si1 yü4 wa6
與人為善,yü1 yäng4 wäi4 sing6
規行矩步,kwäi1 häng4 gü2 bu6
羅便臣道,lo4 bing6 säng4 däu6
梁繼平,löng4 gäi1 päng4
萬頭攢動,mæng6 täu4 zæng2 dung6
磨碌,mo6 luk2
沒種,muk6 zung2
難喝,næng4 fuk2
難以名狀,næng4 yi1 mäng4 zong6
銀行假,ngäng4 hong4 ga1
外國話,wui6 gwok2 wa2
平喉,päng4 häu4
生絲,sæng1 si1
薩拉曼卡,sæk2 lai1 mæng6 ka1
西生菜,säi1 sæng1 cöi1
心中無數,säm1 zung1 mu4 su1
新和里,säng1 wo4 li1
十載,säp6 zöi2
蛇都死,se4 du1 si2
蛇佬,se4 läu2
四便,si1 bing6
成頭汗,seng4 täu4 fung6
水泥車,söi2 näi4 ce1
使用價值,si2 yung6 ga1 zäk6
侍衞長,si6 wäi6 zöng2
識轉彎,säk2 züng2 wæng1
性樂,säng1 lok6
艇仔粥,täng1 zäi2 zuk2
塘尾道,tong4 mi1 däu6
華界,wa4 gai1
灣仔道,wæng1 zäi2 däu6
衞生防疫,wäi6 säng1 fong4 yäk6
雲霄飛車,wäng4 siu1 fi1 ce1
最塞,zöi1 säk2
自乾五,zi6 gung1 ng1
墊片,zing1 ping2
種畜,zung2 cuk2
珠被,zü1 pi1
尊長,züng1 zöng2
凹頭,au1 täu4
敗者為寇,bai6 ze2 wäi4 käu1
逼上梁山,bäk2 söng6 löng4 sæng1
差失,ca1 säk2
柴灣道,cai4 wæng1 däu6
參政權,cam1 zäng1 küng4
車前草,ce1 cing4 cäu2
青豆角,ceng1 däu6 gok2
坐去,co1 hü1
暢運道,cöng1 wäng6 däu6
長此以往,cöng4 ci2 yi1 wong1
粗茶淡飯,cu1 ca4 dam6 fæng6
從左到右,cung4 zo2 däu1 yäu6
打呼嚕,da2 fu1 lu1
大坑道,dai6 hæng1 däu6
電氣道,ding6 hi1 däu6
讀研,duk6 ying4
復讀,fuk6 duk6
今日好凍,gäm1 yäk6 häu2 dung1
下流社會,ha6 läu4 se1 wui6
行動電話,häng4 dung6 ding6 wa2
行李員,häng4 li1 yüng4
喜靈洲,hi2 läng4 zäu1
協和街,hip2 wo4 gai1
開夜車,fui1 ye6 ce1
人生如夢,yäng4 säng1 yü4 mung6
一兩班,yäk2 löng1 bæng1
一兩股,yäk2 löng1 gwu2
一兩支,yäk2 löng1 zi1
卡爾加里,ka1 yi1 ga1 li1
卡梅倫,ka1 mui4 läng4
禮頓道,läi1 däng6 däu6
量器,löng4 hi1
兩粒花,löng1 näp2 fa1
樂捐,lok6 güng1
文法學校,mäng4 fæk2 hok6 hau6
外交使節,wui6 gau1 si1 zik2
內線交易,nöi6 sing1 gau1 yäk6
心火盛,säm1 fo2 säng6
純素食,säng4 su1 säk6
司徒拔道,si1 tu4 bäk6 däu6
先進水平,sing1 zäng1 söi2 päng4
相對速度,söng1 döi1 cuk2 du6
上下文,söng6 ha6 mäng4
數學物理,su1 hok6 mäk6 li1
數列,su1 lik6
為食鬼,wäi6 säk6 gwäi2
雲南省,wäng4 nam4 sæng2
和宜合道,wo4 yi4 häp6 däu6
簧片,wong4 ping1
攢錢,zæng2 cing4
謝斐道,ze6 fi2 däu6
褶皺,zip2 zäu1
裝彈弓,zong1 dæng6 gung1
做場好戲,zu6 cöng4 häu2 hi1
續假,zuk6 ga1
尊唔尊重,züng1 m4 züng1 zung6
品質管理,bäng2 zäk2 gwung2 li1
冰墊,bäng1 zing1
寢食不安,cäm2 säk6 bäk2 wung1
車親,ce1 cäng1
痴心錯付,ci1 säm1 co1 fu6
程班長,cäng4 bæng1 zöng2
呈祥道,cäng4 cöng4 däu6
打毒針,da2 duk6 zäm1
大統領,dai6 tung2 läng1
膽大妄為,dam2 dai6 mong1 wäi4
第一打,däi6 yäk2 da1
電力機車,ding6 läk6 gi1 ce1
頂心杉,däng2 säm1 cam1
附屬法例,fu6 suk6 fæk2 läi6
解甲歸田,gai2 gap2 gwäi1 ting4
解唔解釋,gai2 m4 gai2 säk2
近地點,gäng6 di6 dim2
高唔高質,gäu1 m4 gäu1 zäk2
均衡飲食,gwäng1 häng4 yäm2 säk6
光復上水,gwong1 fuk6 söng6 söi2
黑道中人,häk2 däu6 zung1 yäng4
衡平,häng4 päng4
行跡,häng4 zäk2
口腔衞生,häu2 hong1 wäi6 säng1
口淡淡,häu2 tam1 tam1
海下,fui2 ha6
好大條,häu2 dai6 tiu4
好手勢,häu2 säu2 säi1
好聲音,häu2 säng1 yäm1
勸和,hüng1 wo4
一目瞭然,yäk2 muk6 liu1 ying4
驛傳,yäk6 cüng4
卡美洛,ka1 mi1 lok6
輪廓鮮明,läng4 kwok2 sing1 mäng4
兩具,löng1 gü6
密質質,mäk6 zäk2 zäk2
磨鏡,mo4 geng1
無以為生,mu4 yi1 wäi4 säng1
每道,mui1 däu6
哪樣,na1 yöng6
難以為繼,næng4 yi1 wäi4 gäi1
五覺,ng1 gok2
囊泡,nong4 pau1
啤啤夫,pe1 pe1 fu1
披散,pi1 sæng2
拼錯,päng1 co1
神經外科,säng4 gäng1 wui6 fo1
生死狀,säng1 si2 zong6
十行,säp6 hong4
絮片,sü1 ping1
禪林,sim4 läm4
上錯車,söng1 co1 ce1
上西天,söng1 säi1 ting1
爽呢,song2 ne1
數句,su1 gü1
數據科學,su1 gü1 fo1 hok6
素昧平生,su1 mui6 päng4 säng1
縮成一團,suk2 säng4 yäk2 tüng4
天差地別,ting1 ca1 di6 bik6
亭長,täng4 zöng2
托運行李,tok2 wäng6 häng4 li1
斷水斷糧,tüng1 söi2 tüng1 löng4
華國鋒,wa6 gwok2 fung1
緩降,wung6 gong1
玩弄感情,wung6 lung6 gäm2 cäng4
側重點,zäk2 zung6 dim2
着邊,zök6 bing1
做廳長,zu6 täng1 zöng2
轉注,züng2 zü1
包數,bau1 su1
不足為怪,bäk2 zuk2 wäi4 gwai1
標車參,biu1 ce1 säm1
半鹹半淡,bung1 ham4 bung1 tam1
剷泥車,cæng2 näi4 ce1
擦錯鞋,cæk2 co1 hai4
趁熱食,cäng1 ngik6 säk6
七道,cäk2 däu6
七上八下,cäk2 söng1 bæk2 ha1
單車館,dæng1 ce1 gwung2
電解電容,ding6 gai2 ding6 yung4
調啦,diu6 la1
賭白頭片,du2 bæk6 täu4 ping2
到死死下,däu1 si2 si2 ha1
道唔道歉,däu6 m4 däu6 hip2
斷代,düng6 döi6
科技成果,fo1 gi6 säng4 gwo2
急呀,gäp2 a4
幾好幾好,gi2 häu2 gi2 häu2
結為夫妻,gik2 wäi4 fu1 cäi1
乾瘦,gung1 säu1
