Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark,
1887_Waitau_1,"1,887",硬~~,Extremely hard,Waitau_1,硬轟轟,ŋaŋ22kʷɐŋ11kʷɐŋ11,ngang6 gwäng4 gwäng4 ,OK,,
1888_Waitau_1,"1,888",(饅頭)軟,(food) Fluffy and soft,Waitau_1,軟,jyŋ11,yüng4 ,有問題,jyŋ33,
1890_Waitau_1,"1,890",軟~~,Extremely soft,Waitau_1,軟腍腍,jyŋ11nɐm11nɐm11,yüng4 näm4 näm4 ,有問題,jyŋ33 nɐm11 nɐm11,
1891_Waitau_1,"1,891",(石板)光滑,(surface of stone) Smooth,Waitau_1,光滑,kʷɔŋ22wak22,gwong6 wak6 ,OK,,
1893_Waitau_1,"1,893",光滑~~,Extremely smooth,Waitau_1,滑律律,wak22lyk55lyk55,wak6 lük2 lük2 ,OK,,
1894_Waitau_1,"1,894",一,One,Waitau_1,一,jɐk35,yäk2 ,唔肯定,IPA: jɐk55,
1895_Waitau_1,"1,895",二,Two,Waitau_1,二,ȵi22,ngi6 ,OK,,
1896_Waitau_1,"1,896",三,Three,Waitau_1,三,sam13,sam1 ,OK,,
1897_Waitau_1,"1,897",四,Four,Waitau_1,四,si13,si1 ,OK,,
1898_Waitau_1,"1,898",五,Five,Waitau_1,五,ŋ13,ng1 ,OK,,
1899_Waitau_1,"1,899",六,Six,Waitau_1,六,lok22,luk6 ,OK,,
1900_Waitau_1,"1,900",七,Seven,Waitau_1,七,tsʰɐk55,cäk2 ,OK,,
1901_Waitau_1,"1,901",八,Eight,Waitau_1,八,pæk35,bæk2 ,OK,,
1902_Waitau_1,"1,902",九,Nine,Waitau_1,九,kɐu35,gäu2 ,OK,,
1903_Waitau_1,"1,903",十,Ten,Waitau_1,十,sɐp22,säp6 ,OK,,
1904_Waitau_1,"1,904",十五,Fifteen,Waitau_1,十五,sɐp22ŋ13,säp6 ng1 ,OK,,
1905_Waitau_1,"1,905",二十二,Twenty-two,Waitau_1,二十二,ȵi22sɐp22ȵi22,ngi6 säp6 ngi6 ,OK,,
1905_Waitau_2,"1,905",二十二,Twenty-two,Waitau_2,廿二,ȵip22ȵi22,ngip6 ngi6 ,OK,,
1906_Waitau_1,"1,906",三十三,Thirty-three,Waitau_1,三十三,sam13sɐp22sam13,sam1 säp6 sam1 ,OK,,
1907_Waitau_1,"1,907",一百一十,One hundred and ten,Waitau_1,百一,pæk55jɐk35,bæk2 yäk2 ,OK,,
1908_Waitau_1,"1,908",一百一十一,One hundred and eleven,Waitau_1,一百一十一,jɐk55pak35jɐk35sɐp22jɐk35,yäk2 bak2 yäk2 säp6 yäk2 ,唔肯定,jɐk55 pak35 jɐk55 sɐp22 jɐk55,
1909_Waitau_1,"1,909",二百五十,Two hundreds and fifty,Waitau_1,二百五,ȵi22pæk55ŋ13,ngi6 bæk2 ng1 ,唔肯定,ȵi22 pæk35 ŋ13,
1910_Waitau_1,"1,910",三四個(人),Three or four (people),Waitau_1,三四個人,sam22si22kɔ13jɐŋ11,sam6 si6 go1 yäng4 ,OK,,
1911_Waitau_1,"1,911",十來個,More than ten (people),Waitau_1,十幾個,sɐp22ki55kɔ13,säp6 gi2 go1 ,OK,,
1912_Waitau_1,"1,912",整個(吃),A whole,Waitau_1,成個,sɛŋ11kɔ13,seng4 go1 ,OK,,
1913_Waitau_1,"1,913",二斤,Two catties,Waitau_1,兩斤,lœŋ13kɐŋ13,löng1 gäng1 ,OK,,
1914_Waitau_1,"1,914",二兩,Two taels,Waitau_1,二兩,ȵi22lœŋ35,ngi6 löng2 ,OK,,
1915_Waitau_1,"1,915",二斤二兩,Two point two catties,Waitau_1,兩斤二,lœŋ22kɐŋ22ȵi22,löng6 gäng6 ngi6 ,唔肯定,lœŋ33 kɐŋ22 ȵi22,
1916_Waitau_1,"1,916",二尺,Two feet,Waitau_1,兩尺,lœŋ22tsʰɛk35,löng6 cek2 ,唔肯定,lœŋ33 tsʰɛk33,
1917_Waitau_1,"1,917",一斤半,One and a half catties,Waitau_1,斤半,kɐŋ13puŋ13,gäng1 bung1 ,OK,,
1918_Waitau_1,"1,918",(一)個(人),Classifier for person,Waitau_1,個,kɔ13,go1 ,OK,,
1919_Waitau_1,"1,919",(一)隻(雞),Classifier for chicken,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1920_Waitau_1,"1,920",(一)頭(豬),Classifier for pig,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1921_Waitau_1,"1,921",(一)朵(花),Classifier for flower,Waitau_1,朵,tœ35,dö2 ,OK,,
1922_Waitau_1,"1,922",(一)條(魚),Classifier for fish,Waitau_1,條,tʰiu11,tiu4 ,OK,,
1923_Waitau_1,"1,923",(一)頭(牛),Classifier for cattle,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1924_Waitau_1,"1,924",(一)匹(馬),Classifier for horse,Waitau_1,匹,pʰɐk35,päk2 ,OK,pʰɐk55,
1925_Waitau_1,"1,925",(一)頭(狗),Classifier for dog,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1926_Waitau_1,"1,926",(一)頭(蛇),Classifier for snake,Waitau_1,條,tʰiu11,tiu4 ,OK,,
1927_Waitau_1,"1,927",(一)棵(樹),Classifier for tree,Waitau_1,棵,pʰɔ13,po1 ,OK,,
1927_Waitau_2,"1,927",(一)棵(樹),Classifier for tree,Waitau_2,兜,tɐu13,däu1 ,OK,,
1928_Waitau_1,"1,928",(一)叢(草),A cluster of grass,Waitau_1,堆,tɵy13,döi1 ,OK,,
1928_Waitau_2,"1,928",(一)叢(草),A cluster of grass,Waitau_2,兜,tɐu13,däu1 ,OK,,
1929_Waitau_1,"1,929",(一)頓(飯),Classifier for meal,Waitau_1,飯餐,tsʰæŋ13,cæng1 ,OK,,
1930_Waitau_1,"1,930",(一)支(煙),Classifier for cigarette,Waitau_1,支,tsi13,zi1 ,OK,,
1931_Waitau_1,"1,931",(一)件(衣服),Classifier for clothes,Waitau_1,件,kiŋ22,ging6 ,OK,,
1932_Waitau_1,"1,932",(一)套(衣服),A suit of(clothes),Waitau_1,套,tʰɐu13,täu1 ,OK,,
1933_Waitau_1,"1,933",(一)雙(鞋),A pair of (shoes),Waitau_1,對,tɵy13,döi1 ,OK,,
1934_Waitau_1,"1,934",(一)條(被子),Classifier forquilt,Waitau_1,張,tsœŋ13,zöng1 ,OK,,
1934_Waitau_2,"1,934",(一)條(被子),Classifier forquilt,Waitau_2,番,fæŋ13,fæng1 ,OK,,
1935_Waitau_1,"1,935",頂(蚊帳),Classifier formosquito net,Waitau_1,張,tsœŋ13,zöng1 ,OK,,
1935_Waitau_2,"1,935",頂(蚊帳),Classifier formosquito net,Waitau_2,頂,tɛŋ35,deng2 ,OK,,
1936_Waitau_1,"1,936",(一)把(刀),Classifier for knife,Waitau_1,柄,pɛŋ13,beng1 ,OK,,
1936_Waitau_2,"1,936",(一)把(刀),Classifier for knife,Waitau_2,把,pa35,ba2 ,OK,,
1937_Waitau_1,"1,937",(一)幢(房子),Classifier for building,Waitau_1,間,kaŋ13,gang1 ,OK,,
1938_Waitau_1,"1,938",(一)口(井),Classifier for well,Waitau_1,個,kɔ13,go1 ,OK,,
1939_Waitau_1,"1,939",(一)個(箱子),Classifier forbox,Waitau_1,個,kɔ13,go1 ,OK,,
1940_Waitau_1,"1,940",(一)輛(車),Classifier for car,Waitau_1,架,ka13,ga1 ,OK,,
1941_Waitau_1,"1,941",(一)隻(船),Classifier for boat,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1942_Waitau_1,"1,942",(一)件(事情),"Classifier for thing, matter",Waitau_1,件,kiŋ22,ging6 ,OK,,
1943_Waitau_1,"1,943",(一)夥(人),A group of (people),Waitau_1,班,paŋ13,bang1 ,OK,,
1944_Waitau_1,"1,944",(一)疊(紙),A pile of (paper),Waitau_1,疊,tap22,dap6 ,OK,,
1945_Waitau_1,"1,945",(一)捧(花生),A handful of (peanuts),Waitau_1,兜,tɐu13,däu1 ,OK,,
1946_Waitau_1,"1,946",(一)串(葡萄),A cluster of (grapes),Waitau_1,抽,tsʰɐu13,cäu1 ,OK,,
1947_Waitau_1,"1,947",(一)口(水),A mouthful of (water),Waitau_1,啖,tam22,dam6 ,OK,,
1948_Waitau_1,"1,948",(一)瓶(酒),A bottle of (wine),Waitau_1,樽,tsɐŋ13,zäng1 ,OK,,
1949_Waitau_1,"1,949",(一)片(樹葉),Classifier for(a piece of)leaf,Waitau_1,塊,fai13,fai1 ,OK,,
1950_Waitau_1,"1,950",(一)截(木頭),A block of (wood),Waitau_1,轆,lok55,luk2 ,OK,,
1951_Waitau_1,"1,951",(一)片(桔子),A piece of (oranges),Waitau_1,楷,kʰai35,kai2 ,OK,,
1952_Waitau_1,"1,952",(一)灘(水),A puddle of (water),Waitau_1,潭,tʰɐm13,täm1 ,OK,,
1953_Waitau_1,"1,953",(一)道(痕跡),A piece of (trace),Waitau_1,條,tʰiu11,tiu4 ,OK,,
1954_Waitau_1,"1,954",(一)畦(菜地),A piece of (field),Waitau_1,壢,lɛk22,lek6 ,OK,,
1955_Waitau_1,"1,955",(一)丘(田),A piece of (farm land),Waitau_1,塊,fai13,fai1 ,OK,,
1956_Waitau_1,"1,956",(一)家(人),A family,Waitau_1,家,ka13,ga1 ,OK,,
1957_Waitau_1,"1,957",(一)滴(眼淚),A drop of (tear),Waitau_1,滴,tɐk22,däk6 ,OK,,
1958_Waitau_1,"1,958",(一)窩(狗),A brood ofanimals,Waitau_1,竇,tɐu13,däu1 ,OK,,
1959_Waitau_1,"1,959",(一)塊(磚),A block of (brick),Waitau_1,塊,fai13,fai1 ,OK,,
1960_Waitau_1,"1,960",(一)陣(雨),A shower of (rain),Waitau_1,場,tsʰœŋ11,cöng4 ,OK,,
1961_Waitau_1,"1,961",(一)扇(門),Classifier for door,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1962_Waitau_1,"1,962",(一)隻(碗),Classifier for(bowl,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1963_Waitau_1,"1,963",(一)口(鍋,Classifier for pan,Waitau_1,隻,tsɛk35,zek2 ,OK,tsɛk33,
1964_Waitau_1,"1,964",(一)杆(秤),Steelyard,Waitau_1,把,pa35,ba2 ,OK,,
1965_Waitau_1,"1,965",(一)把(大蒜),Abundleof (garlic),Waitau_1,紮,tsak35,zak2 ,唔肯定,tsak33,
1966_Waitau_1,"1,966",(一)泡(尿),Classifier for pee,Waitau_1,涿,tok35,duk2 ,唔肯定,tok33,
1967_Waitau_1,"1,967",(一)泡(屎),Classifier for shit,Waitau_1,涿,tok35,duk2 ,OK,tok33,
1968_Waitau_1,"1,968",(一)團(泥),A piece of (mud),Waitau_1,球,kɐu22,gäu6 ,OK,,
1969_Waitau_1,"1,969",(一)株(草),Classifier for grass,Waitau_1,兜,tɐu35,däu2 ,OK,,
1970_Waitau_1,"1,970",(一)堆(沙),A pile of (sand),Waitau_1,堆,tɵy13,döi1 ,OK,,
1971_Waitau_1,"1,971",(一)服(藥),A dose of (medicine),Waitau_1,服,fok22,fuk6 ,OK,,
1972_Waitau_1,"1,972",(一)苲(長),The lengthof hand extendedfrom thumb tolastfinger,Waitau_1,一苲長,tsʰœŋ11,cöng4 ,有問題,,
1972_Waitau_2,"1,972",(一)苲(長),The lengthof hand extendedfrom thumb tolastfinger,Waitau_2,一抩長,jɐk55nam13tsʰœŋ11,yäk2 nam1 cöng4 ,OK,,
1973_Waitau_1,"1,973",(一)庹(長),The lengthof hand extendedfrom thumb tolastfinger,Waitau_1,一抩,jɐk55nam13,yäk2 nam1 ,OK,,
1974_Waitau_1,"1,974",(一)元(錢),Yuan(currency unit),Waitau_1,銀錢,tsʰiŋ35,cing2 ,OK,,
1975_Waitau_1,"1,975",(一)角(錢),Ten cents,Waitau_1,毫子,hɐu11tsi35,häu4 zi2 ,OK,,
1976_Waitau_1,"1,976",(一)分(錢),Onecent,Waitau_1,仙士,siŋ35si35,sing2 si2 ,唔肯定,,
1977_Waitau_1,"1,977",(打一)頓,Classifier for beating,Waitau_1,身,sɐŋ13,säng1 ,OK,,
1978_Waitau_1,"1,978",(看一)遍,(read)once,Waitau_1,輪,lɐŋ11,läng4 ,OK,,
1978_Waitau_2,"1,978",(看一)遍,(read)once,Waitau_2,轉,tsyŋ35,züng2 ,唔肯定,tsyŋ33,
1979_Waitau_1,"1,979",(走一)趟,Classifier fora journey,Waitau_1,轉,tsyŋ35,züng2 ,唔肯定,tsyŋ33,
1980_Waitau_1,"1,980",(玩一)次,(play)a round,Waitau_1,輪,lɐŋ11,läng4 ,OK,,
1981_Waitau_1,"1,981",我,I(First personpronoun),Waitau_1,我,ŋɔ13,ngo1 ,OK,,
1982_Waitau_1,"1,982",你,You (singular),Waitau_1,你,ni13,ni1 ,OK,,
1983_Waitau_1,"1,983",他,He,Waitau_1,佢,kʰy11,kü4 ,唔肯定,kʰy33,
1984_Waitau_1,"1,984",我們,We,Waitau_1,我哋,ŋɔ11ti22,ngo4 di6 ,唔肯定,ŋɔ33 ti22,
1985_Waitau_1,"1,985",咱們,We (including the speakers and listeners only),Waitau_1,我哋,ŋɔ11ti22,ngo4 di6 ,唔肯定,ŋɔ33 ti22,
1986_Waitau_1,"1,986",你們,You (plural),Waitau_1,你哋,ni35jɐŋ11,ni2 yäng4 ,唔肯定,你哋：東莞話：ni33 jɐŋ22,
1986_Waitau_2,"1,986",你們,You (plural),Waitau_2,你人,ni13ti22,ni1 di6 ,唔肯定,你人：東莞話：（你地哩啲人）相近於 IPA: ni35 jɐŋ11,
1987_Waitau_1,"1,987",他們,They,Waitau_1,佢哋,kʰi11ti22,ki4 di6 ,唔肯定,,
1987_Waitau_2,"1,987",他們,They,Waitau_2,佢人,kʰy35jɐŋ11,kü2 yäng4 ,OK,,
1988_Waitau_1,"1,988",誰,Who,Waitau_1,邊個,piŋ55kɔ35,bing2 go2 ,OK,,
1988_Waitau_2,"1,988",誰,Who,Waitau_2,哪誰,lai35sɵy1,lai2 söi1,OK,,
1989_Waitau_1,"1,989",別人,Others,Waitau_1,人囉,jɐŋ11lɔ55,yäng4 lo2 ,OK,,
1990_Waitau_1,"1,990",大家,Everyone,Waitau_1,大家,tai22ka13,dai6 ga1 ,OK,,
1991_Waitau_1,"1,991",自己,Self,Waitau_1,自己,tsi22ki35,zi6 gi2 ,OK,,
1992_Waitau_1,"1,992",我的,My,Waitau_1,我嘅,ŋɔ13kɛ13,ngo1 ge1 ,OK,,
1993_Waitau_1,"1,993",你的,Your,Waitau_1,你嘅,ni13kɛ13,ni1 ge1 ,OK,,
1994_Waitau_1,"1,994",他的,His,Waitau_1,佢嘅,kʰy11kɛ13,kü4 ge1 ,OK,,
1995_Waitau_1,"1,995",我們的,Our,Waitau_1,我哋嘅,ŋɔ11ti35kɛ13,ngo4 di2 ge1 ,唔肯定,IPA: ŋɔ33 ti33 kɛ13,
1996_Waitau_1,"1,996",咱們的,Our(including the speakers and listeners only),Waitau_1,我哋嘅,ŋɔ11ti35kɛ13,ngo4 di2 ge1 ,唔肯定,IPA: ŋɔ33 ti33 kɛ13,
1997_Waitau_1,"1,997",你們的,Your(plural),Waitau_1,你人嘅,ni13jɐŋ11kɛ13,ni1 yäng4 ge1 ,唔肯定,IPA: ni35 jɐŋ11 kɛ13,
1998_Waitau_1,"1,998",他們的,Their,Waitau_1,佢人嘅,kʰy11jɐŋ11kɛ13,kü4 yäng4 ge1 ,唔肯定,,
1999_Waitau_1,"1,999",誰的,Whose,Waitau_1,那誰嘅,nai11sɵy11kɛ13,nai4 söi4 ge1 ,OK,,
2000_Waitau_1,"2,000",這個,This,Waitau_1,呢個,ni55kɔ13,ni2 go1 ,OK,,
2001_Waitau_1,"2,001",那個,That,Waitau_1,嗰個,kɔ35kɔ13,go2 go1 ,OK,,
2002_Waitau_1,"2,002",哪個,Which,Waitau_1,選個,syŋ35kɔ13,süng2 go1 ,OK,,
2003_Waitau_1,"2,003",這些,These,Waitau_1,呢滴,ni55ti55,ni2 di2 ,OK,,
2004_Waitau_1,"2,004",那些,Those,Waitau_1,嗰滴,kɔ35ti55,go2 di2 ,OK,,
2005_Waitau_1,"2,005",哪些,Which (plural),Waitau_1,邊滴,piŋ55ti55,bing2 di2 ,OK,,
2006_Waitau_1,"2,006",一些兒,Some,Waitau_1,一滴,jɐk55ti55,yäk2 di2 ,OK,,
2007_Waitau_1,"2,007",這裏,Here,Waitau_1,呢頭,ŋɛ35tʰɐu11,nge2 täu4 ,OK,,
2008_Waitau_1,"2,008",那裏,There,Waitau_1,嗰頭,kɔ35tʰɐu11,go2 täu4 ,OK,,
2009_Waitau_1,"2,009",哪裏,Where,Waitau_1,選頭,syŋ35tʰɐu11,süng2 täu4 ,OK,,
2010_Waitau_1,"2,010",這邊,This side,Waitau_1,呢邊,nɛ35piŋ22,ne2 bing6 ,OK,nɛ55 piŋ22,
2011_Waitau_1,"2,011",那邊,That side,Waitau_1,個邊,kɔ35piŋ22,go2 bing6 ,OK,,
2012_Waitau_1,"2,012",哪邊,Which side,Waitau_1,選邊,syŋ35piŋ22,süng2 bing6 ,OK,,
2013_Waitau_1,"2,013",這麼(甜),So (sweet),Waitau_1,咁,kɐm13,gäm1 ,OK,,
2014_Waitau_1,"2,014",那麼(甜),That (sweet),Waitau_1,咁,kɐm13,gäm1 ,OK,,
2015_Waitau_1,"2,015",這樣(做),(Do like ) this,Waitau_1,咁,kɐm13,gäm1 ,OK,,
2016_Waitau_1,"2,016",那樣(做),(Do llike) that,Waitau_1,咁,kɐm35,gäm2 ,OK,or IPA: kɐm35,
2017_Waitau_1,"2,017",怎樣(做),How (to do ),Waitau_1,點做,tim35tsu13,dim2 zu1 ,OK,,
2018_Waitau_1,"2,018",怎麼(辦),How (can we do ),Waitau_1,點做,tim35tsu13,dim2 zu1 ,OK,,
2019_Waitau_1,"2,019",這會兒,Now,Waitau_1,呢下,nɛ55ha13,ne2 ha1 ,OK,,
2020_Waitau_1,"2,020",那會兒,At that time,Waitau_1,嗰陣,kɔ35tsɐŋ35,go2 zäng2 ,OK,,
2021_Waitau_1,"2,021",哪會兒,When,Waitau_1,幾時,ki55si11,gi2 si4 ,OK,,
2022_Waitau_1,"2,022",多久,How long (time),Waitau_1,幾耐,ki55nɵy35,gi2 nöi2 ,OK,,
2023_Waitau_1,"2,023",多少斤,How many kilos,Waitau_1,幾多斤,ki55tɔ22kɐŋ13,gi2 do6 gäng1 ,OK,,
2024_Waitau_1,"2,024",別處,Other places,Waitau_1,第二頭,tɐi22ȵi22tʰɐu11,däi6 ngi6 täu4 ,OK,,
2025_Waitau_1,"2,025",別的(東西),Other (things),Waitau_1,第二滴,tai22ji22tɐk22,dai6 yi6 däk6 ,有問題,第二啲(別的東西) tai22 ji22 ti55  第二達(別處) tai22 ji22 tɐk55,
2026_Waitau_1,"2,026",到處,Everywhere,Waitau_1,四圍,si22wɐi11,si6 wäi4 ,OK,,
2027_Waitau_1,"2,027",什麼,What,Waitau_1,咩嘢,mi55ja35,mi2 ya2 ,OK,,
2028_Waitau_1,"2,028",為什麼,Why,Waitau_1,點解,tim55kai35,dim2 gai2 ,OK,,
2029_Waitau_1,"2,029",…上下,"About, circa",Waitau_1,上下,sœŋ22ha22,söng6 ha6 ,OK,,
2030_Waitau_1,"2,030",分(幾分之幾),Fraction,Waitau_1,分,fɐŋ22,fäng6 ,OK,,
2031_Waitau_1,"2,031",剛(到),just now,Waitau_1,啱啱,ŋam55ŋam55,ngam2 ngam2 ,OK,,
2031_Waitau_2,"2,031",剛(到),just now,Waitau_2,啱先,ŋam55siŋ13,ngam2 sing1 ,OK,,
2032_Waitau_1,"2,032",剛好(合適),Very (suitable),Waitau_1,啱,ŋam55,ngam2 ,OK,,
2033_Waitau_1,"2,033",乍(看很像),At the first glance,Waitau_1,眨下眼,tsam35ha13ŋaŋ13,zam2 ha1 ngang1 ,OK,,
2034_Waitau_1,"2,034",一向,Always,Waitau_1,不留,pɐk55lɐu55,bäk2 läu2 ,OK,,
2035_Waitau_1,"2,035",常常,Usually,Waitau_1,經常,kɐŋ13sœŋ11,gäng1 söng4 ,OK,,
2036_Waitau_1,"2,036",正在(吃飯),In the course of (eating),Waitau_1,緊,kɐŋ35,gäng2 ,OK,,
2037_Waitau_1,"2,037",趕快(走),Hurry up,Waitau_1,快趣,fai13tsʰɵy13,fai1 cöi1 ,OK,,
2038_Waitau_1,"2,038",(別)老是(說),Always,Waitau_1,成日,sɛŋ11jɐk22,seng4 yäk6 ,OK,,
2039_Waitau_1,"2,039",馬上(就到),Right now,Waitau_1,即刻,tsɐk55hɐk35,zäk2 häk2 ,OK,tsɐk55 hɐk55,
2040_Waitau_1,"2,040",一下子(找不著),At a draught,Waitau_1,陣間,tsɐŋ22kaŋ35,zäng6 gang2 ,OK,tsɐŋ22 kaŋ55,
2041_Waitau_1,"2,041",很(好),Very (good),Waitau_1,幾,ki55,gi2 ,OK,,
2042_Waitau_1,"2,042",最,Most,Waitau_1,最,tsɵy35,zöi2 ,OK,,
2043_Waitau_1,"2,043",太(小了),Too (small),Waitau_1,太過,tʰai13kʷɔ13,tai1 gwo1 ,OK,,
2044_Waitau_1,"2,044",特別(鹹),"Especially, extremely",Waitau_1,特別,tɐk22pik22,däk6 bik6 ,OK,,
2045_Waitau_1,"2,045",有點兒(累),A little,Waitau_1,有滴,jɐu35tɐk22,yäu2 däk6 ,有問題,jɐu35 di55,
2045_Waitau_2,"2,045",有點兒(累),A little,Waitau_2,少少,siu55siu35,siu2 siu2 ,OK,,
2046_Waitau_1,"2,046",(大家)都(會),All (adv.),Waitau_1,都,tu55,du2 ,OK,,
2047_Waitau_1,"2,047",一共,In total,Waitau_1,共埋,koŋ22mai11,gung6 mai4 ,OK,,
2048_Waitau_1,"2,048",幸虧(沒去),Fortunately,Waitau_1,好彩,hou55tsʰɵy35,hou2 cöi2 ,OK,,
2049_Waitau_1,"2,049",特地(趕來),Specially,Waitau_1,特只,tɐk22tsi35,däk6 zi2 ,OK,,
2050_Waitau_1,"2,050",反正,Anyhow,Waitau_1,橫掂,wæŋ11tim22,wæng4 dim6 ,OK,,
2051_Waitau_1,"2,051",光(吃菜不吃飯),Only (eating vegetables ),Waitau_1,淨係,tsɛŋ22hɐi22,zeng6 häi6 ,OK,,
2052_Waitau_1,"2,052",只(剩下一點兒),Just (a little left),Waitau_1,淨,tsɛŋ22,zeng6 ,OK,,
2053_Waitau_1,"2,053",偏(不去),With intention (not to go),Waitau_1,偏偏,pʰiŋ13pʰiŋ13,ping1 ping1 ,OK,,
2054_Waitau_1,"2,054",恐怕(來不了),Be afraid (that I cannot come),Waitau_1,惶怕,kʰɤŋ11,kong4 ,OK,,
2055_Waitau_1,"2,055",一塊兒(去),(go) together,Waitau_1,一齊,jɐk55tsʰɐi11,yäk2 cäi4 ,OK,,
2056_Waitau_1,"2,056",故意,Intently,Waitau_1,特只,tɐk22tsi35,däk6 zi2 ,OK,,
2057_Waitau_1,"2,057",一定(要來),Must,Waitau_1,一定,jɐt55tɐŋ22,yät2 däng6 ,OK,,
2058_Waitau_1,"2,058",白(幹),(do something) in vain,Waitau_1,白,pæk22,bæk6 ,OK,,
2059_Waitau_1,"2,059",不(去),not (go ),Waitau_1,唔,m̩11,m4 ,OK,,
2060_Waitau_1,"2,060",不是,No,Waitau_1,唔係,m̩11hɐi22,m4 häi6 ,OK,,
2061_Waitau_1,"2,061",沒(去),Did not (go),Waitau_1,冇,mau11,mau4 ,OK,,
2062_Waitau_1,"2,062",沒有(錢),No (money),Waitau_1,冇,mau11,mau4 ,OK,,
2063_Waitau_1,"2,063",不必(去),No need to (go),Waitau_1,唔使,m̩11sɐi35,m4 säi2 ,OK,,
2064_Waitau_1,"2,064",別(去),Don’t (go),Waitau_1,唔好,m̩11mɐu13,m4 mäu1 ,有問題,m̩11 mɐu35,
2065_Waitau_1,"2,065",還(沒來),Still not yet (come),Waitau_1,重,tsoŋ22,zung6 ,OK,,
2066_Waitau_1,"2,066",突然(不見了),Suddenly,Waitau_1,忽然間,fɐk55jiŋ11kæŋ13,fäk2 ying4 gæng1 ,OK,,
2067_Waitau_1,"2,067",得(去),Have to (go),Waitau_1,愛,wui13,wui1 ,OK,,
2068_Waitau_1,"2,068",拼命(跑),Desperately,Waitau_1,搏命,pɤk35mɛŋ22,bok2 meng6 ,有問題,pɤk33 mɛŋ22,
2069_Waitau_1,"2,069",更(起勁),Much more,Waitau_1,重加,tsoŋ22ka13,zung6 ga1 ,OK,,
2070_Waitau_1,"2,070",大約(二十個),About,Waitau_1,約莫,jœk35mɤk35,yök2 mok2 ,OK,,
2071_Waitau_1,"2,071",幾乎(沒命),Almost (lose one’s life),Waitau_1,爭滴,tsæŋ55tik55,zæng2 dik2 ,OK,,
2072_Waitau_1,"2,072",索性(不去),Simply(do not go),Waitau_1,直情,tsɐk22tsʰɐŋ11,zäk6 cäng4 ,OK,,
2073_Waitau_1,"2,073",快(到了),Soon,Waitau_1,快,fai13,fai1 ,OK,,
2074_Waitau_1,"2,074",預先(講好了,in advance (agree on something),Waitau_1,一早,jɐk55tsou35,yäk2 zou2 ,OK,,
2075_Waitau_1,"2,075",仍然(那樣),All the same,Waitau_1,仲係,tsoŋ22hɐi22,zung6 häi6 ,OK,,
2076_Waitau_1,"2,076",好像(見過),Seem (to meet before),Waitau_1,好似,hou55tsʰi13,hou2 ci1 ,OK,,
2077_Waitau_1,"2,077",跟著(就走了),Then (he left),Waitau_1,連隨,liŋ11tsʰɵy11,ling4 cöi4 ,OK,,
2078_Waitau_1,"2,078",(氣)都(氣死了),Even (killed by his bad manner),Waitau_1,都,tu13,du1 ,OK,,
2079_Waitau_1,"2,079",偏偏(是他),Happens to be (him),Waitau_1,獨係,tok11hɐi22,duk4 häi6 ,有問題,,
2080_Waitau_1,"2,080",已經(來了),Already,Waitau_1,經已,kɐŋ13ji13,gäng1 yi1 ,OK,,
2081_Waitau_1,"2,081",稍微(高了些),A bit (tall),Waitau_1,稍為,sau55wɐi11,sau2 wäi4 ,OK,,
2082_Waitau_1,"2,082",多(漂亮),How (beautiful),Waitau_1,幾,ki35,gi2 ,OK,,
2083_Waitau_1,"2,083",臨時(弄),Temporarily,Waitau_1,臨時,lɐm11si11,läm4 si4 ,OK,,
2083_Waitau_2,"2,083",臨時(弄),Temporarily,Waitau_2,臨急,lɐm11kɐp35,läm4 gäp2 ,OK,lɐm11 kɐp55,
2084_Waitau_1,"2,084",的確(不知道),Indeed,Waitau_1,真係,tsɐŋ22hɐi22,zäng6 häi6 ,OK,,
2085_Waitau_1,"2,085",(吃了飯)再說,Discuss later,Waitau_1,先講,siŋ55kɔŋ35,sing2 gong2 ,OK,siŋ33 kɔŋ35,
2086_Waitau_1,"2,086",(太陽)和(月亮),And (sun and moon),Waitau_1,同,tʰoŋ11,tung4 ,OK,,
2087_Waitau_1,"2,087",(我)跟(他都去),(He) and (I),Waitau_1,同,tʰoŋ11,tung4 ,OK,,
2088_Waitau_1,"2,088",或者(你去),Or,Waitau_1,話唔定,wa22m̩11tɐŋ22,wa6 m4 däng6 ,OK,,
2089_Waitau_1,"2,089",只要,As long as,Waitau_1,只要,tsi35jiu13,zi2 yiu1 ,OK,,
2090_Waitau_1,"2,090",只有,Nothing but,Waitau_1,淨係,tsɐŋ22hɐi22,zäng6 häi6 ,OK,,
2090_Waitau_2,"2,090",只有,Nothing but,Waitau_2,淨得,tsɐŋ22tɐk55,zäng6 däk2 ,OK,,
2091_Waitau_1,"2,091",(借)給(我),(lent it ) to (me),Waitau_1,畀,pi35,bi2 ,OK,,
