char,pron
鋪張浪費,pu1 zong1 long4 fui4
三焦,sam1 ziau1
生財之道,sang1 coi2 zu1 tau4
生長素,sang1 zong3 su4
成棚人,sang2 pang2 ngin2
鮮彩,sien1 cai3
成家立業,sin2 ga1 lip6 ngiap6
燒烤會,sau1 kau3 fui4
傻更更,so2 gang1 gang1
斷線風箏,ton1 sien4 fung1 zen1
禍從天降,fo4 cung2 tien1 gong4
積攢,zit5 zon1
輾轉流傳,zien3 zon3 liu2 con2
雀屏中選,ziok5 pin2 zung4 sien3
拗氣,au4 hi4
坐霸王車,co1 ba4 vong2 ca1
唱高調,cong4 gau1 tiau4
長生不死,cong2 sang1 but5 si3
重插,cung2 cap5
打耳,da3 ngi3
淡藍色,tam4 lam2 set5
地頭蛇,ti4 tiu2 sa2
雕刻品,diau1 ket5 pin3
當代史,dong1 toi4 si3
花炮會,fa1 pau4 fui4
公司會議,gung1 su1 fui4 ngi4
軍機處,giun1 gi1 cu4
好幾日,hau3 gi3 ngit5
要端,yau4 don1
李三腳,li3 sam1 giok5
樂呵呵,lok6 ho1 ho1
老火靚湯,lau3 fo3 liang4 tong1
老解,lau3 gai3
孖鋪,ma1 pu1
眼乾症,ngan3 gon1 zin4
塞耳,set5 ngi3
食品工業,sit6 pin3 gung1 ngiap6
禪機,sam2 gi1
橫間衫,vang2 gan4 sam1
剩落,yin4 lok6
載客車,zoi4 hak5 ca1
中高音,zung1 gau1 yim1
總經銷,zung3 gin1 siau1
暗道,am4 tau4
扮上菜,pan4 song4 coi4
保管好,bau3 gon3 hau3
出番啖氣,cut5 fan1 tam4 hi4
傳道者,con2 tau4 za3
打街波,da3 gai1 bo1
打鐘,da3 zung1
頂瓜瓜,din3 ga1 ga1
倒屎,dau3 si3
法網難逃,fap5 miong3 lan2 tau2
加重語氣,ga1 cung1 ngi1 hi4
久經考驗,giu3 gin1 kau3 ngiam4
一兩首,yit5 liong1 siu3
耳鼻咽喉,ngi3 pi4 yen1 hiu2
腰椎間盤,yau1 zui1 gan1 pan2
平年,pin2 ngien2
薪傳,sin1 con2
卸載,sia4 zoi4
視屏,si4 pin2
樽裝啤酒,zun1 zong1 bia1 ziu3
中藥舖,zung1 yok6 pu4
轉船,zon3 son2
不解風情,but5 gai3 fung1 cin2
從優,cung2 yiu2
從容就義,cung2 yung2 ciu4 ngi4
傳心術,con2 sim1 sut6
打波子,da3 bo1 zu3
打耳光,da3 ngi3 gong1
擔梯,dam1 toi1
丟命,diu1 min4
加冠,ga1 gon1
禁行,gim4 hang2
乾巴巴,gon1 ba1 ba1
乾兒子,gon1 yi2 zu3
有鋪癮,yiu1 pu1 yin3
賢士,hien2 su4
兩肋插刀,liong1 lak6 cap5 dau1
萬應靈丹,man4 yin4 lin2 dan1
乜春,mak5 cun1
眉間,mi2 gan1
磨石,mo2 sak6
木馬病毒,muk5 ma1 piang4 tuk6
凹坑,ngiap5 hang1
拼命三郎,pin4 min4 sam1 long2
平庸之輩,pin2 yung2 zu1 bui4
腥悶,siang1 mun4
筍乾,sun3 gon1
詩興大發,si1 hin4 tai4 fat5
嗜酒如命,si4 ziu3 yi2 miang4
淅瀝,sit5 lit6
斷癮,ton1 yin3
活力四射,fat6 lit6 si4 sa4
造成問題,cau4 sin2 mun4 ti2
扁食,bien3 sit6
打濕,da3 sip5
加工成本,ga1 gung1 sin2 bun3
肌肉注射,gi1 ngiuk5 zu4 sa4
講鬼話,gong3 gui3 va4
共襄盛舉,kiung4 siong1 sang4 gi3
一舉成功,yit5 gi3 sin2 gung1
一乾,yit5 gon1
懶蛇,lan1 sa2
爛命,lan4 miang4
磨豆腐,mo2 tiu4 fu4
難於登天,lan2 yi1 den1 tien1
三稜鏡,sam1 lin2 giang4
十分嘈,sip6 fun1 cau2
時來運轉,si2 loi2 yun4 zon4
食塞米,sit6 set5 mi3
吞吃,tun1 ket5
窄縫,zak5 pung4
枕藉,zim3 cit6
紫河車,zu3 ho2 ca1
將信將疑,ziong1 sin4 ziong1 ngi2
中堅力量,zung1 gien1 lit6 liong4
茶仔,ca2 zai3
清玩,cin1 ngan4
請便,ciang3 pien4
打搞,da3 gau3
打撲克,da3 pok5 ket5
放寒假,fong4 hon2 ga4
家長制,ga1 zong3 zi4
金絲燕,gim1 su1 yen4
禁漁,gim4 ng2
棍仔,gun4 zai3
國家制度,get5 ga1 zi4 tu4
好相與,hau3 siong1 yi1
印尼話,yin4 li2 va4
一擔擔,yit5 dam4 dam1
撈偏,lau1 pien1
偽毒,ngui4 tuk6
愛憎分明,oi4 zen1 fun1 min2
安分守己,on1 fun4 siu3 gi3
三九天,sam1 giu3 tien1
中元節,zung1 ngien2 ziet5
中衰,zung1 soi1
珠被,zu1 pi1
轉悠,zon4 yiu2
不可估量,but5 ko3 gu3 liong4
被侵害,pi4 cim1 hoi4
串供,con4 giung1
化學成分,fa4 hok6 sin2 fun4
反射作用,fan3 sa4 zok5 yung4
廢話少講,fui4 va4 sau3 gong3
間歇訓練,gan4 hiet5 hiun4 lien4
久病成醫,giu3 piang4 sin2 yi1
功成名就,gung1 sin2 min2 ciu4
共樂,kiung4 lok6
恩斷義絕,en1 ton4 ngi4 ciet6
有卡士,yiu1 ka1 si3
意料中,yi4 liau4 zung1
認衰仔,ngin4 soi1 zai3
融合為一,yung2 hap6 vui2 yit5
名人錄,min2 ngin2 luk6
無為意,vu2 vui2 yi4
滿負荷,man1 fu4 ho4
難喝,lan2 hot5
三點畢露,sam1 diam3 bit5 lu4
食過夜粥,sit6 go4 ya3 zuk5
天然毒素,tien1 yen2 tuk6 su4
華約,fa2 yok5
贓車,zong1 ca1
中挺,zung1 tin3
轉發到,zon3 fat5 dau4
拗彎,au3 van1
班相,ban1 siong4
便器,pien4 hi4
情報處,cin2 bau4 cu4
長夜漫漫,cong2 ya3 man4 man4
重載,cung1 zoi4
傳道書,con2 tau4 su1
傳送服務,con2 sung4 fuk6 vu4
打數,da3 su4
淡泊名利,tam4 pok6 min2 li4
當駕,dong1 ga4
蝮蛇,fuk5 sa2
鬼打,gui3 da3
校醫,gau4 yi1
好飲得,hau3 yim3 det5
好少可,hau3 sau3 ko3
好吃懶做,hau4 ket5 lan1 zo4
仁人志士,yin2 ngin2 zi4 su4
碌人情卡,luk5 ngin2 cin2 kat6
弄下,lung4 ha4
咪頭,mai4 tiu2
無記名,vu2 gi4 min2
武藝高強,vu1 ngi4 gau1 kiong2
五蛇羹,ng3 sa2 gang1
鋪板,pu1 ban3
三寸釘,sam1 cun4 dang1
三角錐,sam1 gok5 zui1
烚熟狗頭,sap6 suk6 giu3 tiu2
十幾個月,sip6 gi3 go4 ngiet6
聽曲,tang4 kiuk5
推三推四,tui1 sam1 tui1 si4
推重,tui1 cung4
天理難容,tien1 li1 lan2 yung2
天使麪,tien1 si4 mien4
陶樂,tau2 lok6
患難之交,fam4 lan4 zu1 gau1
和平區,fo2 pin2 ki1
自乾五,cu4 gon1 ng3
中堅份子,zung1 gien1 fun4 zu3
中立國,zung1 lip6 get5
轉眼即逝,zon3 ngan3 zit5 si4
不平常,but5 pin2 song2
不説自明,but5 sot5 cu4 min2
便池,pien4 ci2
薄荷油,pok6 ho2 yiu2
報喪,bau4 song1
背闊肌,boi4 fat5 gi1
半路上,ban4 lu4 song4
豺狼當道,sai2 long2 dong1 tau4
充好,cung1 hau3
打槍,da3 ciong1
打鑊甘,da3 vok6 gam1
打側身,da3 zet5 sin1
底朝天,dai3 cau2 tien1
滴灌,tit6 gon4
點算好呢,diam3 son4 hau3 le1
禁軍,gim4 giun1
兼差,giam1 cai1
經歷風雨,gin1 lit6 fung1 yi3
高村正彥,gau1 cun1 zin4 ngien4
慶功會,kin4 gung1 fui4
海平線,hoi3 pin2 sien4
義賣會,ngi4 mai4 fui4
應用物理,yin4 yung4 vut6 li1
欲經,yuk6 gin1
育種,yuk5 zung3
強有力,kiong2 yiu1 lit6
靈塔,lin2 tap5
微觀經濟,mi2 gon1 gin1 zi4
味同嚼蠟,mui4 tung2 ziok5 lap6
難點,lan2 diam3
五行欠水,ng3 hang2 kiam4 sui3
三手辮,sam1 siu3 bien1
塞子,set5 zu3
生命跡象,sang1 min4 ziak5 siong4
石敢當,sak6 gam3 dong1
廝打,su1 da3
禪定,sam2 tin4
削平,siok5 pin2
畫押,vak6 ap5
遺傳物質,vui2 con2 vut6 zit5
正方體,zin4 fong1 ti3
遭難,zau1 lan4
中古車,zung1 gu3 ca1
白話詩,pak6 va4 si1
差個,ca1 go4
摻和,cam1 fo2
楚漢相爭,co3 hon4 siong1 zang1
倡言,cong4 ngien2
打韆鞦,da3 cien1 ciu1
得個名,det5 go4 miang2
計正,ge4 zin4
乾薑,gon1 giong1
好準時,hau3 zun3 si2
淫樂,yim2 lok6
卡債,kat6 zai4
兩頭走,liong1 tiu2 ziu3
名譽學位,min2 yi4 hok6 vui4
玫瑰糖,moi2 gui4 tong2
三角戀愛,sam1 gok5 lien4 oi4
三色貓,sam1 set5 miau4
深更半夜,cim1 gang1 ban4 ya3
食牛肉乾,sit6 ngiu2 ngiuk5 gon1
聖三一堂,sin4 sam1 yit5 tong2
乘便,sin2 pien4
相見恨晚,siong1 gien4 hen4 man1
威重,vui1 cung4
惠更斯,fui4 gang1 su1
皇冠頭,fong2 gon1 tiu2
互相監督,fu4 siong1 gam1 duk5
雜説,cap6 sot5
煎炸食品,zien1 za4 sit6 pin3
早上好,zau3 song4 hau3
中上級,zung1 song4 kip5
豬籠車,zu1 lung1 ca1
主持正義,zu3 ci2 zin4 ngi4
背井離鄉,boi4 ziang3 li2 hiong1
藏身之處,cong2 sin1 zu1 cu4
促膝長談,cuk5 cit5 cong2 tam2
充值卡,cung1 cit6 kat6
頂心頂肺,dang3 sim1 din3 pui4
癲番晚,dien1 fan1 man1
頂心頂肺,din3 sim1 din3 pui4
短少,don3 sau3
翻江倒海,fan1 gong1 dau3 hoi3
火鑽,fo3 zon4
解嘲,gai3 zau1
監守,gam1 siu3
錦衣玉食,gim3 yi1 ngiuk6 sit6
刻意為之,ket5 yi4 vui2 zu1
好恰,hau3 kap5
音讀,yim1 tuk6
一齊送,yit5 ce2 sung4
一夕之間,yit5 sip6 zu1 gan1
衣冠不整,yi1 gon1 but5 zin3
凝練,ngien2 lien4
洋車,yong2 ca1
揚長避短,yong2 cong2 pi4 don3
祈使句,ki2 si3 gi4
爛命一條,lan4 miang4 yit5 tiau2
廉正,liam2 zin4
兩下子,liong1 ha4 zu3
兩可,liong1 ko3
埋會,mai2 fui4
貓瘟,miau4 vun1
聞相,vun2 siong4
微分,mi2 fun1
膿泡,lung2 pau1
平光鏡,pin2 gong1 giang4
三鞭酒,sam1 bien1 ziu3
腎盂,sin4 yi2
社會平等,sa1 fui4 pin2 den3
率師,sut5 su1
鮮卑,sien1 bi1
乘興而來,sin2 hin4 yi2 loi2
商品經濟,song1 pin3 gin1 zi4
説一不二,sot5 yit5 but5 ngi4
環境温度,van2 gin3 vun1 tu4
為人作嫁,vui4 ngin2 zok5 ga4
自學成才,cu4 hok6 sin2 coi2
墊背,tiap6 boi4
做場好戲,zo4 cong2 hau3 hi4
中式英語,zung1 sit5 yin1 ngi1
中資集團,zung1 zu1 sip6 ton2
不吭聲,but5 hong2 sang1
暴露狂,pau4 lu4 kong2
背轉,boi4 zon3
車前草,ca1 cien2 cau3
坐井觀天,co1 ziang3 gon1 tien1
長釘,cong2 dang1
速遞車,suk5 ti4 ca1
調查核實,tiau4 ca2 het6 sit6
讀研,tuk6 ngan2
讀熟,tuk6 suk6
房中術,fong2 zung1 sut6
奸惡,gan1 ok5
見賢思齊,gien4 hien2 su1 ce2
乾一杯,gon1 yit5 bui1
鬼使神差,gui3 si3 sin2 cai1
核桃仁,het6 tau2 yin2
印度音樂,yin4 tu4 yim1 ngok6
優勝劣汰,yiu2 sin4 lot5 tai4
應棍,yin4 gun4
要趁手,yau4 cin4 siu3
卡式機,ka1 sit5 gi1
禁做,gim1 zo4
留言簿,liu2 ngien2 pu1
孖埋,ma1 mai2
面臨困難,mien4 lim2 kun4 lan2
內線交易,lui4 sien4 gau1 yit6
旁遮普省,pong2 za1 pu1 sen3
散收收,san3 siu1 siu1
水泥車,sui3 lai2 ca1
食到盡,sit6 dau4 cin4
疏肝理氣,so1 gon1 li1 hi4
蘇打水,su1 da3 sui3
推度,tui1 tok6
斟茶認錯,zim1 ca2 ngin4 co4
正中要害,zin4 zung4 yau4 hoi4
飽和點,bau3 fo2 diam3
冰風暴,ben1 fung1 pau4
駁倒,bok5 dau3
背脊骨,boi4 zit5 gut5
背默,poi4 met6
參政權,cam1 zin4 kien2
親密無間,cin1 mit6 vu2 gan4
七分褲,cit5 fun1 fu4
廚師長,cu2 su1 zong3
打爛齋缽,da3 lan4 zai1 bat5
倒放,dau3 fong4
反射鏡,fan3 sa4 giang4
更次,gang1 cu4
禁運令,gim4 yun4 lin4
驚歎不已,gin1 tan4 but5 yi3
一言為定,yit5 ngien2 vui2 tin4
滿腹經綸,man1 fuk5 gin1 lun2
安步當車,on1 pu4 dong4 gi1
盛景,sang4 gin3
斷擔挑,ton1 dam4 tiau1
華界,fa2 gai4
褶皺,zap5 ziu4
長男,zong3 lam2
縱隔,zung1 gak5
不雅觀,but5 nga3 gon1
不成樣子,but5 sin2 yong4 zu3
不足為訓,but5 zuk5 vui2 hiun4
扑濕,bok6 sip5
半斤八兩,ban4 gin1 bat5 liong3
齊步,ce2 pu4
千差萬別,cien1 ca1 man4 piet6
存摺簿,sun2 zap5 pu1
打板,da3 ban3
搭便車,dap5 pien4 ca1
電解液,tien4 gai3 yit6
度縮,tok6 suk5
分文不取,fun1 vun2 but5 ci3
貨卡,fo4 ka1
監管體制,gam1 gon3 ti3 zi4
交易者,gau1 yit6 za3
國會制,get5 fui4 zi4
香會,hiong1 fui4
好屎,hau3 si3
一般貿易,yit5 ban1 miu3 yit6
葉聖陶,yap6 sin4 tau2
熱核,ngiet6 het6
搖電話,yau2 tien4 va4
軟件平台,ngion1 kien4 pin2 toi2
其樂融融,ki2 lok6 yung2 yung2
強加於人,kiong2 ga1 yi1 ngin2
兩梳蕉,liong1 so1 ziau1
樂捐,lok6 gien1
眼見為實,ngan3 gien4 vui2 sit6
咬嚼,ngau1 ziok5
平板手機,pin2 ban3 siu3 gi1
鋪展,pu1 zien3
三重唱,sam1 cung2 cong4
社會事業,sa1 fui4 su4 ngiap6
死仔包,si3 zai3 bau1
絲毫不差,su1 hau2 but5 ca1
時刻表,si2 ket5 biau3
時刻準備,si2 ket5 zun3 pi4
坐立難安,co4 lip6 lan2 on1
中筋麪粉,zung1 gin1 mien4 fun3
著名人物,zu4 min2 ngin2 vut6
轉科,zon3 ko1
齊奏,ce2 ziu4
黐飲黐食,ci1 yim3 ci1 sit6
長火,cong2 fo3
打岔,da3 ca4
打躬作揖,da3 giung1 zok5 yip5
花心大少,fa1 sim1 tai4 sau3
化為泡影,fa4 vui2 pau4 yang3
縫衣針,fung2 yi1 zim1
監察官,gam1 cat5 gon1
簡單明瞭,gan3 dan1 min2 liau3
舉案齊眉,gi3 on4 ce2 mi2
行後門,hang2 hiu4 mun2
行將就木,hang2 ziong1 ciu4 muk5
輕巧方便,kiang1 kiau3 fong1 pien4
好聽點,hau3 tang4 diam3
紅暈,fung2 yun4
人地生疏,ngin2 ti4 sang1 so1
人參果,ngin2 sem1 go3
一時半刻,yit5 si2 ban4 ket5
依山傍水,yi1 san1 pong4 sui3
懶懶散散,lan1 lan1 san3 san3
麗質,li4 zit5
領取行李,liang1 ci3 hang2 li3
羅經,lo2 gang1
物種起源,vut6 zung3 hi3 ngien2
母質,mu3 zit5
難捨難分,lan2 sa3 lan2 fun1
三角眼,sam1 gok5 ngan3
神經學家,sin2 gin1 hok6 ga1
守喪,siu3 song1
四散奔逃,si4 san4 bun1 tau2
純素食,sun2 su4 sit6
史傳,si3 con4
上層社會,song4 cen2 sa1 fui4
聽診,tang4 zin3
畫鬼腳,vak6 gui3 giok5
為時過早,vui2 si2 go4 zau3
擇食,cak6 sit6
爭住食,zang1 cu4 sit6
種植業,zung4 cit6 ngiap6
便覽,pien4 lam4
策士,cak5 su4
取消禁令,ci3 siau1 gim4 lin4
長散,cong2 san3
裁判長,cai2 pan4 zong3
重量單位,cung1 liong4 dan1 vui4
傳流,con2 liu2
打秋風,da3 ciu1 fung1
打倒褪,da3 dau4 tun4
打荷,da3 ho2
多幾錢重,do1 gi3 cien2 cung1
幾大都要,gi3 tai4 du1 yau4
驚歎號,gin1 tan4 hau4
趕鴨仔,gon3 ap5 zai3
公正不阿,gung1 zin4 but5 o1
寡淡,ga3 tam4
陰核,yim1 het6
嚴守中立,ngiam2 siu3 zung1 lip6
掠食,liok6 sit6
量詞,liong4 cu2
慢磨,man4 mo2
眠乾睡濕,min2 gon1 soi4 sip5
南番順,lam2 pan1 sun4
披散,pi1 san3
失道寡助,sit5 tau4 ga3 co4
水乾,sui3 gon1
時斷時續,si2 ton1 si2 siuk6
成熟點,sin2 suk6 diam3
頭重重,tiu2 cung1 cung1
倭人,vo1 ngin2
和悦,fo2 yet6
側重點,zet5 cung4 diam3
正義黨,zin4 ngi4 dong3
鴨仔蛋,ap5 zai3 tan4
背手,boi4 siu3
齊頭數,ce2 tiu2 su4
前途無量,cien2 tu2 vu2 liong4
卓有成效,zok5 yiu1 sin2 hau4
長鬚鯨,cong2 si1 kin1
充分考慮,cung1 fun4 kau3 li4
打得通,da3 det5 tung1
頂爺,din3 ya2
倒把,dau3 ba3
倒懸,dau4 hien2
倒及,dau4 kip6
輻射線,fuk5 sa4 sien4
縫起,fung2 hi3
禁止停車,gim4 zi3 tin2 ca1
公假,gung1 ga4
吃奶之力,ket5 lai1 zu1 lit6
興盡,hin4 cin4
好氣色,hau3 hi4 set5
哭靈,kuk5 lin2
移民監,yi2 min2 gam1
異端邪説,yi4 don1 sia2 sot5
仰觀,ngiong1 gon1
奇解,ki2 gai3
爛仔交,lan4 zai3 gau1
量地官,liong2 ti4 gon1
老想着,lau3 siong3 cok6
磨鏡,mo2 giang4
磨薑,mo2 giong1
泥公仔,lai2 gung1 zai3
被卧,pi1 ngo4
拼錯,pin4 co4
三段論,sam1 ton4 lun4
三權鼎立,sam1 kien2 din3 lip6
上半葉,song4 ban4 yap6
上映期間,song4 yang3 ki2 gan1
天差地別,tien1 ca1 ti4 piet6
仔房,zai3 fong2
即使間,zit5 si3 gan1
精華版,zin1 fa2 ban3
政治避難,zin4 ci4 pi4 lan4
綜上所述,zung4 song4 so3 sut6
轉聲,zon4 sang1
不自量,but5 cu4 liong4
避惡,pi4 ok5
病歷卡,piang4 lit6 kat6
邊個靚,bien1 go4 liang4
差失,ca1 sit5
撐破,cang1 po4
趁高興,cin4 gau1 hin4
打手語,da3 siu3 ngi1
打戰,da3 zien4
滴滴仔,tit6 tit6 zai3
道岔,tau4 ca4
近廚得食,kiun4 cu2 det5 sit6
講閒話,gong3 han2 va4
高精度,gau1 zin1 tu4
古文觀止,gu3 vun2 gon1 zi3
觀光區,gon1 gong1 ki1
歸經,gui1 gin1
一脈相傳,yit5 mak5 siong1 con2
一線之間,yit5 sien4 zu1 gan1
溢出效應,yit5 cut5 hau4 yin4
休旅車,hiu1 li3 ca1
意氣相投,yi4 hi4 siong1 tiu2
二等車,ngi4 den3 ca1
影相機,yang3 siong4 gi1
饒命,ngiau2 miang4
玉成其事,ngiuk6 sin2 ki2 su4
卡關,ka1 gan1
企響度,ki1 hiong3 tu4
撈一把,liu2 yit5 ba3
驢打滾,li2 da3 gun3
藺相如,lin4 siong1 yi2
老坐,lau3 co1
老少皆宜,lau3 sau4 gai1 li2
麥當當,mak6 dong1 dong1
蜜月假期,mit6 ngiet6 ga4 ki2
面凹,mien4 ngiap5
無以為生,vu2 yi1 vui2 sang1
媒質,moi2 zit5
難約,lan2 yok5
生滋貓,sang1 zu1 miau4
省略號,sen3 liok6 hau4
新高度,sin1 gau1 tu4
死於安樂,si3 yi1 on1 lok6
純素食者,sun2 su4 sit6 za3
師出有名,su1 cut5 yiu1 min2
士農工商,su4 lung2 gung1 song1
送車尾,sung4 ca1 mui1
胡樂,fu2 ngok6
積習難改,zit5 sip6 lan2 goi3
朝秦暮楚,zau1 cin2 mu4 co3
中間名,zung1 gan1 miang2
轉遞,zon3 ti4
啞仔,a3 zai3
敗者為寇,pai4 za3 vui2 kiu4
檳榔嶼,bin1 long2 si4
弁言,pien4 ngien2
僕從,puk6 cung2
撐場面,cang1 cong2 mien4
撐場面,cang4 cong2 mien4
車鈴,ca1 lang2
磁卡,cu2 kat6
朝前,cau2 cien2
傳代,con2 toi4
打奶,da3 lai1
分憂解勞,fun1 yiu1 gai3 lau2
呼朋引伴,fu1 pen2 yin3 pan4
狡兔三窟,gau3 tu4 sam1 fut5
經度,gin1 tu4
鬼靈精怪,gui3 lin2 zin1 gai4
鬼食泥,gui3 sit6 lai2
輕省,kiang1 sen3
恩重如山,en1 cung1 yi2 san1
恩重如山,en1 cung4 yi2 san1
游説團體,yiu2 soi4 ton2 ti3
演説者,yen1 sot5 za3
禁新,gim1 sin1
兩立,liong1 lip6
無心裝載,vu2 sim1 zong1 zoi4
牛背鷺,ngiu2 boi4 lu4
囊泡,long2 pau1
平喉,pin2 hiu2
沙暴,sa1 pau4
死結難解,si3 giet5 lan2 gai3
市場劃分,si4 cong2 vak6 fun1
食欲不振,sit6 yuk6 but5 zin3
相反詞,siong1 fan3 cu2
上頜,song4 hap6
喪葬費,song1 zong4 fui4
投降書,tiu2 hong2 su1
停當,tin2 dong4
調一調,tiau2 yit5 tiau2
唾面自乾,to4 mien4 cu4 gon1
屈質,kiut5 zit5
會厭炎,voi4 yam4 yam2
詐降,za4 hong2
攢錢,zon1 cien2
自來貓,cu4 loi2 miau4
直達車,cit6 tat6 ca1
轉置,zon3 zi4
絕命書,ciet6 min4 su1
出難題,cut5 lan2 ti2
長遮,cong2 za1
打電報,da3 tien4 bau4
打喊露,da3 ham4 lu4
打一身,da3 yit5 sin1
打預,da3 yi4
打算盤,da3 son4 pan2
頂角,din3 gok5
篤篤車,duk5 duk5 ca1
發射機,fat5 sa4 gi1
近臣,kiun4 sin2
乾柴,gon1 cai2
骨肉相連,gut5 ngiuk5 siong1 lien2
牽強附會,kien1 kiong3 fu4 fui4
韓國話,hon2 get5 va4
好為人師,hau4 vui2 ngin2 su1
陰錯陽差,yim1 co4 yong2 ca1
一字不差,yit5 su4 but5 ca1
原子核,ngien2 zu3 het6
卡窿,ka1 lung1
拉掣,lai1 zi4
襤褸,lam2 liu3
蕾絲邊,lui2 su1 bien1
貓沙,miau4 sa1
網絡成癮,miong3 lok6 sin2 yin3
惡兆,ok5 cau4
三等艙,sam1 den3 cong1
散文詩,san3 vun2 si1
薩拉曼卡,sat5 lai1 man4 ka1
審度,sim3 tok6
士紳,su4 sin1
食住等,sit6 cu4 den3
笑下,siau4 ha4
上眼皮,song4 ngan3 pi2
華田,fa2 tien2
温哥華島,vun1 go1 fa2 dau3
置之度外,zi4 zu1 tu4 ngoi4
徵調,zin1 tiau4
嚼蠟,ziok5 lap6
中蛇,zung4 sa2
鑽法律罅,zon1 fap5 lut6 la4
轉移支付,zon3 yi2 zi1 fu4
轉頭見,zon3 tiu2 gien4
崩倒,ben1 dau3
邊便,bien1 pien4
忖度,cun3 tok6
打衝鋒,da3 cung1 fung1
打橫放,da3 vang2 fong4
單身寡仔,dan1 sin1 ga3 zai3
點好呢,diam3 hau3 le1
斷代,ton4 toi4
分掉,fun1 tiau4
荒淫無度,fong1 yim2 vu2 tu4
近鄉情怯,kiun4 hiong1 cin2 kiap5
高瘦平,gau1 siu4 pin2
吿罪,gau4 cui4
吃香喝辣,ket5 hiong1 hot5 lat6
向巴平措,hiong4 ba1 pin2 cu4
向量,hiong4 liong4
行距,hong2 ki3
印度豹,yin4 tu4 bau4
燕麥粥,yen4 mak6 zuk5
卡賓槍,ka1 bin1 ciong1
窮山惡水,kiung2 san1 ok5 sui3
瞭然,liau3 yen2
兩棲作戰,liong1 ci1 zok5 zien4
萬里長征,man4 li1 cong2 zin1
墨翟,met6 tit6
腍柿,lem2 se2
外交使節,ngoi4 gau1 si4 ziet5
愛漂亮,oi4 piau4 liong4
平方英尺,pin2 fong1 yin1 cak5
乘龍快婿,sin2 lung2 kai4 se4
消毒碗櫃,siau1 tuk6 von3 kui4
雙重人格,sung1 cung2 ngin2 gak5
上髀,song4 bi3
喪失殆盡,song4 sit5 tai4 cin4
太陽輻射,tai4 yong2 fuk5 sa4
調酒器,tiau2 ziu3 hi4
通便藥,tung1 pien4 yok6
畫屏,fa4 bin3
壞種,fai4 zung3
和味龍,fo2 mui4 lung2
黃道吉日,vong2 tau4 git5 ngit5
真名實姓,zin1 min2 sit6 siang4
謝絕參觀,cia4 ciet6 cam1 gon1
資質平庸,zu1 zit5 pin2 yung2
正楷,zin4 kai3
將棋,ziong4 ki2
栽倒,zai1 dau4
中圈套,zung4 kien1 tau4
百夫長,bak5 fu1 zong3
飽食終日,bau3 sit6 zung1 ngit5
拔苗助長,pat6 miau2 co4 zong3
冰墊,ben1 tiap6
簿子,pu1 zu3
差仔,cai1 zai3
七十二行,cit5 sip6 ngi4 hong2
車親,ca1 cin1
青頭仔,ciang1 tiu2 zai3
打得少,da3 det5 sau3
打呼嚕,da3 fu1 lu1
打門,da3 mun2
打牙祭,da3 nga2 zi4
大使級,tai4 si4 kip5
頂用,din3 yung4
倒運,dau3 yun4
分權制衡,fun1 kien2 zi4 fen2
防衞過當,fong2 vui4 go4 dong4
雞冠花,gai1 gon1 fa1
極為龐大,kit6 vui2 pong2 tai4
官差,gon1 cai1
公仔佬,gung1 zai3 lau3
汽水車,ki4 sui3 ca1
海洋温度,hoi3 yong2 vun1 tu4
學師仔,hok6 su1 zai3
韓國仔,hon2 get5 zai3
燕梳,yen4 so1
預防接種,yi4 fong2 ziap5 zung3
拳腳相向,kien2 giok5 siong1 hiong4
兩尺,liong1 cak5
兩河,liong1 ho2
奀挑鬼命,ngan1 tiau1 gui3 miang4
惡做,ok5 zo4
散錢,san3 cien2
參孫,sem1 sun1
身強力壯,sin1 kiong2 lit6 zong4
晨間,sin2 gan1
生物降解,sang1 vut6 gong4 gai3
生平事跡,sang1 pin2 su4 ziak5
十成十,sip6 sin2 sip6
死都話,si3 du1 va4
是拉差,si4 lai1 cai1
士紳化,su4 sin1 fa4
禪堂,sam2 tong2
少管閒事,sau3 gon3 han2 su4
縮成一團,suk5 sin2 yit5 ton2
熟行,suk6 hong2
天人感應,tien1 ngin2 gam3 yin4
挑三揀四,tiau1 sam1 gan3 si4
歪打正着,vai1 da3 zin4 cok6
質證,zit5 zin4
整齊劃一,zin3 ce2 vak6 yit5
坐席,co4 cit6
再好不過,zai4 hau3 but5 go4
中號,zung1 hau4
主和派,zu3 fo2 pai4
百般刁難,bak5 ban1 diau1 lan2
不足為慮,but5 zuk5 vui2 li4
背時,poi4 si2
半兩,ban4 liong3
踩波車,cai3 bo1 ca1
重算,cung2 son4
傳家寶,con2 ga1 bau3
打石湖,da3 sak6 fu2
電力機車,tien4 lit6 gi1 ca1
倒尿,dau3 ngiau4
讀寫能力,tuk6 sia3 len2 lit6
放射源,fong4 sa4 ngien2
輻射冷卻,fuk5 sa4 lang1 kiok5
解甲歸田,gai3 gap5 gui1 tien2
禁止駛入,gim4 zi3 su3 ngip6
乾熱,gon1 ngiet6
核國家,het6 get5 ga1
一決勝負,yit5 giet5 sin4 fu4
一式兩份,yit5 sit5 liong1 fun4
優質鋼,yiu2 zit5 gong4
凝集素,ngien2 sip6 su4
饒舌音樂,ngiau2 siet6 yim1 ngok6
擁塞,yung3 set5
淵藪,yen1 siu3
蘿蔔乾,lo2 pet6 gon1
猛吃,mang1 ket5
