char,pron
總經銷,zung2 gäng1 siu1
暗道,äm1 däu6
扮上菜,bæng6 söng6 cöi1
保管好,bäu2 gwung2 häu2
出番啖氣,cäk2 fæng1 dam6 hi1
青春不再,cäng1 cäng1 bäk2 zöi1
從現在起,cung4 ying6 zöi6 hi2
傳道者,cüng4 däu6 ze2
打街波,da2 gai1 bo1
打鐘,da2 zung1
彈無虛發,dæng6 mu4 hü1 fæk2
頂瓜瓜,däng2 gwa1 gwa1
多位數,do1 wäi6 su1
倒屎,däu2 si2
法網難逃,fæk2 mong1 næng4 täu4
加重語氣,ga1 cung1 yü1 hi1
久經考驗,gäu2 gäng1 hau2 yim6
乾女兒,gung1 nü1 yi4
下底,ha6 däi2
一兩首,yäk2 löng1 säu2
一片丹心,yäk2 ping1 dæng1 säm1
耳鼻咽喉,yi1 bi6 ying1 häu4
腰椎間盤,yiu1 zöi1 gæng1 pung4
辱沒,yuk6 muk6
擒青,käm4 ceng1
沒有品味,muk6 yäu1 bäng2 mi6
鳥不生蛋,niu1 bäk2 sæng1 dæng6
平年,päng4 ning4
生菜魚肉,sæng1 cöi1 yü4 yuk6
生僻,sæng1 päk2
薪傳,säng1 cüng4
生死與共,säng1 si2 yü1 gung6
生活污水,säng1 wuk6 wu1 söi2
卸載,se1 zöi1
視屏,si6 päng4
喪門星,song1 mung4 säng1
數據網絡,su1 gü1 mong1 lok6
樽裝啤酒,zäng1 zong1 be1 zäu2
在劫難逃,zöi6 gip2 næng4 täu4
轉船,züng2 süng4
矮行星,ai2 häng4 säng1
不解風情,bäk2 gai2 fung1 cäng4
齒輪傳動,ci2 läng4 cüng4 dung6
從優,cung4 yäu1
從容就義,cung4 yung4 zäu6 yi6
傳心術,cüng4 säm1 säk6
打波子,da2 bo1 zi2
打耳光,da2 yi1 gwong1
獨身生活,duk6 säng1 säng1 wuk6
禁行,gäm1 hæng4
乾巴巴,gung1 ba1 ba1
乾兒子,gung1 yi4 zi2
賢士,ying4 si6
兩肋插刀,löng1 läk6 cap2 däu1
乜春,mäk2 cäng1
眉間,mi4 gæng1
磨石,mo4 sek6
木馬病毒,muk6 ma1 beng6 duk6
凹坑,näp2 hæng1
平庸之輩,päng4 yung4 zi1 bui1
失物認領,säk2 mäk6 yäng6 läng1
筍乾,säng2 gung1
淅瀝,säk2 läk6
斷癮,tüng1 yäng1
活力四射,wuk6 läk6 si1 se6
造福人類,zäu6 fuk2 yäng4 löi6
造成問題,zäu6 säng4 mäng6 täi4
扁食,bing2 säk6
出口成章,cäk2 häu2 säng4 zöng1
打濕,da2 säp2
大好前程,dai6 häu2 cing4 cäng4
道符,däu6 fu4
犯毒,fæng6 duk6
加工成本,ga1 gung1 säng4 bung2
肌肉注射,gi1 yuk6 zü1 se6
共襄盛舉,gung6 söng1 säng6 gü2
國計民生,gwok2 gäi1 mäng4 säng1
一舉成功,yäk2 gü2 säng4 gung1
一乾,yäk2 gung1
野種,ye1 zung2
抗凝血劑,kong1 yäng4 hük2 zäi1
懶蛇,læng1 se4
磨豆腐,mo4 däu6 fu6
難於登天,næng4 yü1 däng1 ting1
十分嘈,säp6 fäng1 cäu4
時來運轉,si4 löi4 wäng6 züng1
食塞米,säk6 säk2 mai1
吞吃,täng1 hek2
投生,täu4 säng1
户口簿,wu6 häu2 bu2
炸薯片,za1 sü4 ping2
窄縫,zæk2 fung6
枕藉,zäm2 zäk6
紫河車,zi2 ho4 ce1
中堅力量,zung1 ging1 läk6 löng6
茶仔,ca4 zäi2
清玩,cäng1 wung6
請便,cäng2 bing6
重播節目,cung4 bo1 zik2 muk6
打搞,da2 gau2
打撲克,da2 pok2 häk2
放寒假,fong1 fung4 ga1
家長制,ga1 zöng2 zäi1
棍仔,gwäng1 zäi2
國家制度,gwok2 ga1 zäi1 du6
好相與,häu2 söng1 yü1
撈偏,läu1 ping1
老細車,läu1 säi1 ce1
偽毒,ngäi6 duk6
愛憎分明,wui1 zäng1 fäng1 mäng4
安分守己,wung1 fäng6 säu2 gi2
按時完成,wung1 si4 yüng4 säng4
片彎,ping2 wæng1
生麪,sæng1 ming6
性樂,säng1 lok6
提領,täi4 läng1
頭暈身熱,täu4 wäng4 säng1 ngik6
再生父母,zöi1 säng1 fu6 mu1
珠被,zü1 pi1
轉悠,züng1 yäu4
不可估量,bäk2 ho2 gwu2 löng6
被侵害,bi6 cäm1 fui6
化學成分,fa1 hok6 säng4 fäng6
反射作用,fæng2 se6 zok2 yung6
廢話少講,fäi1 wa6 siu2 gong2
間歇訓練,gæng1 hik2 fäng1 ling6
久病成醫,gäu2 beng6 säng4 yi1
救苦救難,gäu1 fu2 gäu1 næng6
公因數,gung1 yäng1 su1
功成名就,gung1 säng4 mäng4 zäu6
共樂,gung6 lok6
口淡,häu2 tam1
恩斷義絕,yäng1 düng6 yi6 zük6
一上一落,yäk2 söng1 yäk2 lok6
有卡士,yäu1 ka1 si2
認衰仔,yäng6 söi1 zäi2
融合為一,yung4 häp6 wäi4 yäk2
無為意,mu4 wäi4 yi1
滿負荷,mung1 fu6 ho6
沒日沒夜,muk6 yäk6 muk6 ye6
難喝,næng4 fuk2
生活設施,säng1 wuk6 cik2 si1
四手聯彈,si1 säu2 lüng4 tæng4
食過夜粥,säk6 gwo1 ye6 zuk2
天然毒素,ting1 ying4 duk6 su1
華約,wa4 yök2
自治領,zi6 zi6 läng1
贓車,zong1 ce1
轉發到,züng2 fæk2 däu1
拗彎,au2 wæng1
便器,bing6 hi1
情報處,cäng4 bäu1 cü1
長夜漫漫,cöng4 ye6 mæng6 mæng6
重載,cung1 zöi1
傳道書,cüng4 däu6 sü1
傳送服務,cüng4 sung1 fuk6 mu6
打數,da2 su1
淡泊名利,dam6 bok6 mäng4 li6
蝮蛇,fuk2 se4
鬼打,gwäi2 da2
校醫,hau6 yi1
好飲得,häu2 yäm2 däk2
好少可,häu2 siu2 ho2
好吃懶做,häu1 hek2 læng1 zu6
仁人志士,yäng4 yäng4 zi1 si6
碌人情卡,luk2 yäng4 cäng4 kæk2
弄下,lung6 ha1
咪頭,mäi1 täu4
望文生義,mong6 mäng4 säng1 yi6
武藝高強,mu1 ngäi6 gäu1 köng4
五蛇羹,ng1 se4 gäng1
三寸釘,sam1 cüng1 däng1
烚熟狗頭,sap6 suk6 gäu2 täu4
生理性,säng1 li1 säng1
十幾個月,säp6 gi2 go1 ngük6
推重,töi1 zung6
天理難容,ting1 li1 næng4 yung4
天使麪,ting1 si1 ming6
陶樂,täu4 lok6
患難之交,wæng6 næng6 zi1 gau1
和平區,wo4 päng4 kü1
自乾五,zi6 gung1 ng1
造紙術,zäu6 zi2 säk6
轉眼即逝,züng2 ngæng1 zik2 säi6
不平常,bäk2 päng4 söng4
不説自明,bäk2 sük2 zi6 mäng4
便池,bing6 ci4
薄荷油,bok6 ho4 yäu4
報喪,bäu1 song1
背闊肌,bui1 fuk2 gi1
半路上,bung1 lu6 söng6
豺狼當道,cai4 long4 dong1 däu6
充好,cung1 häu2
打槍,da2 cöng1
打鑊甘,da2 wok6 gäm1
打側身,da2 zäk2 säng1
底朝天,däi2 ciu4 ting1
滴灌,däk6 gwung1
點算好呢,dim2 süng1 häu2 ne1
獨食難肥,duk6 säk6 næng4 fi4
苦大仇深,fu2 dai6 säu4 säm1
兼差,gim1 cai1
經歷風雨,gäng1 läk6 fung1 yü1
恆河沙數,häng4 ho4 sa1 su2
慶功會,häng1 gung1 wui6
海平線,fui2 päng4 sing1
義賣會,yi6 mai6 wui6
欲經,yuk6 gäng1
育種,yuk6 zung2
強有力,köng4 yäu1 läk6
微觀經濟,mi4 gwung1 gäng1 zäi1
味同嚼蠟,mi6 tung4 zök2 lap6
難點,næng4 dim2
五行欠水,ng1 häng4 him1 söi2
捱生捱死,ngai4 sæng1 ngai4 si2
塞子,säk2 zi2
生命跡象,säng1 mäng6 zäk2 zöng6
廝打,si1 da2
禪定,sim4 däng6
削平,sök2 päng4
畫押,wæk6 æk2
遺傳物質,wäi4 cüng4 mäk6 zäk2
遭難,zäu1 næng6
中古車,zung1 gwu2 ce1
白面書生,bæk6 ming6 sü1 säng1
差個,ca1 go1
摻和,cam1 wo4
楚漢相爭,co2 fung1 söng1 zäng1
打韆鞦,da2 cing1 cäu1
苦參,fu2 säm1
乾薑,gung1 göng1
下召,ha6 ziu6
開會地點,fui1 wui6 di6 dim2
好準時,häu2 zäng2 si4
淫樂,yäm4 lok6
卡債,kæk2 zai1
兩頭走,löng1 täu4 zäu2
沒大改變,muk6 dai6 gwui2 bing1
三色貓,sam1 säk2 mau1
深更半夜,säm1 gäng1 bung1 ye6
食牛肉乾,säk6 ngäu4 yuk6 gung1
乘便,säng4 bing6
上墳,söng1 fäng4
威重,wäi1 zung6
惠更斯,wäi6 gäng1 si1
雜説,zap6 sük2
煎炸食品,zing1 za1 säk6 bäng2
早上好,zäu2 söng6 häu2
中上級,zung1 söng6 käp2
豬籠車,zü1 lung4 ce1
背井離鄉,bui1 zäng2 li4 höng1
赤腳醫生,cek2 gök2 yi1 säng1
出生證,cäk2 sæng1 zäng1
藏身之處,cong4 säng1 zi1 cü1
促膝長談,cuk2 säk2 cöng4 tam4
充值卡,cung1 zäk6 kæk2
頂心頂肺,deng2 säm1 däng2 fäi1
癲番晚,ding1 fæng1 mæng1
頂心頂肺,däng2 säm1 däng2 fäi1
短少,düng2 siu2
翻江倒海,fæng1 gong1 däu2 fui2
發青光,fæk2 ceng1 gwong1
解嘲,gai2 zau1
錦衣玉食,gäm2 yi1 yuk6 säk6
過造,gwo1 zäu6
下咽,ha6 ying1
刻意為之,häk2 yi1 wäi4 zi1
好恰,häu2 häp2
音讀,yäm1 duk6
一齊送,yäk2 cäi4 sung1
一夕之間,yäk2 zik6 zi1 gæng1
凝練,yäng4 ling6
洋車,yöng4 ce1
揚長避短,yöng4 cöng4 bi6 düng2
祈使句,ki4 si2 gü1
兩下子,löng1 ha1 zi2
兩可,löng1 ho2
埋會,mai4 wui6
貓瘟,mau1 wäng1
微分,mi4 fäng1
沒轍,muk6 cik2
膿泡,nung4 pau1
平光鏡,päng4 gwong1 geng1
腎盂,säng6 yü4
社會平等,se1 wui6 päng4 däng2
率師,säk2 si1
乘興而來,säng4 häng1 yi4 löi4
商品經濟,söng1 bäng2 gäng1 zäi1
説一不二,sük2 yäk2 bäk2 yi6
環境温度,wæng4 gäng2 wäng1 du6
為人作嫁,wäi6 yäng4 zok2 ga1
隻言片語,zek2 ying4 ping1 yü1
自學成才,zi6 hok6 säng4 cöi4
墊背,zing1 bui1
做場好戲,zu6 cöng4 häu2 hi1
不吭聲,bäk2 hong4 säng1
暴露狂,bäu6 lu6 kwong4
背轉,bui1 züng2
車前草,ce1 cing4 cäu2
出生缺陷,cäk2 säng1 kük2 ham6
坐井觀天,co1 zäng2 gwung1 ting1
長釘,cöng4 däng1
速遞車,cuk2 däi6 ce1
調查核實,diu6 ca4 häk6 säk6
讀研,duk6 ying4
讀熟,duk6 suk6
翻領,fæng1 leng1
奸惡,gæng1 ok2
見賢思齊,ging1 ying4 si1 cäi4
乾一杯,gung1 yäk2 bui1
鬼使神差,gwäi2 si2 säng4 cai1
核桃仁,häk6 täu4 yäng4
印度音樂,yäng1 du6 yäm1 ngok6
要趁手,yiu1 cäng1 säu2
卡式機,ka1 säk2 gi1
留言簿,läu4 ying4 bu2
離苦得樂,li4 fu2 däk2 lok6
孖埋,ma1 mai4
面臨困難,ming6 läm4 kwäng1 næng4
沒大沒小,muk6 dai6 muk6 siu2
沒有差別,muk6 yäu1 ca1 bik6
內線交易,nöi6 sing1 gau1 yäk6
拋生藕,pau1 sæng1 ngäu1
旁遮普省,pong4 ze1 pu2 sæng2
散收收,sæng2 säu1 säu1
水泥車,söi2 näi4 ce1
食到盡,säk6 däu1 zäng6
蘇打水,su1 da2 söi2
推度,töi1 dok6
斟茶認錯,zäm1 ca4 yäng6 co1
正中要害,zäng1 zung1 yiu1 fui6
飽和點,bau2 wo4 dim2
碧海青天,bäk2 fui2 cäng1 ting1
冰風暴,bäng1 fung1 bäu6
駁倒,bok2 däu2
背脊骨,bui1 zek2 gwäk2
背默,bui6 mäk6
參政權,cam1 zäng1 küng4
親密無間,cäng1 mäk6 mu4 gæng1
七分褲,cäk2 fäng1 fu1
廚師長,cü4 si1 zöng2
打爛齋缽,da2 læng6 zai1 buk2
倒放,däu2 fong1
反射鏡,fæng2 se6 geng1
更次,gæng1 ci1
教學相長,gäu1 hok6 söng1 cöng4
教學相長,gäu1 hok6 söng1 zöng2
下腹部,ha6 fuk2 bu6
行開行埋,hæng4 fui1 hæng4 mai4
一言為定,yäk2 ying4 wäi4 däng6
滿腹經綸,mung1 fuk2 gäng1 läng4
安步當車,wung1 bu6 dong1 gü1
死剩把口,si2 zäng6 ba2 häu2
盛景,säng6 gäng2
斷擔挑,tüng1 dam1 tiu1
華界,wa4 gai1
暈車,wäng4 ce1
暈船,wäng4 süng4
尖子生,zim1 zi2 säng1
褶皺,zip2 zäu1
長男,zöng2 nam4
裝彈弓,zong1 dæng6 gung1
不成樣子,bäk2 säng4 yöng6 zi2
不足為訓,bäk2 zuk2 wäi4 fäng1
扑濕,bok2 säp2
半斤八兩,bung1 gäng1 bæk2 löng2
齊步,cäi4 bu6
千差萬別,cing1 ca1 mæng6 bik6
存摺簿,cüng4 zip2 bu2
打板,da2 bæng2
搭便車,dap2 bing6 ce1
斗轉星移,däu2 züng2 säng1 yi4
電解液,ding6 gai2 yäk6
度縮,dok6 suk2
犯得着,fæng6 däk2 zök6
分文不取,fäng1 mäng4 bäk2 cü2
貨卡,fo1 ka1
假人像,ga2 yäng4 zöng6
交易者,gau1 yäk6 ze2
國會制,gwok2 wui6 zäi1
香會,höng1 wui6
好屎,häu2 si2
一般貿易,yäk2 bung1 mäu6 yäk6
葉聖陶,yip6 säng1 täu4
熱核,ngik6 häk6
軟件平台,yüng1 ging6 päng4 töi4
其樂融融,ki4 lok6 yung4 yung4
強加於人,köng4 ga1 yü1 yäng4
爛生,læng6 sæng1
兩梳蕉,löng1 so1 ziu1
樂捐,lok6 güng1
蔓生,mæng6 säng1
眼見為實,ngæng1 ging1 wäi4 säk6
咬嚼,ngau1 zök2
平板手機,päng4 bæng2 säu2 gi1
三重唱,sam1 cung4 cöng1
三輪車夫,sam1 läng4 ce1 fu1
生死籤,säng1 si2 cim1
社會事業,se1 wui6 si6 yip6
死仔包,si2 zäi2 bau1
絲毫不差,si1 häu4 bäk2 ca1
時刻表,si4 häk2 biu2
時刻準備,si4 häk2 zäng2 bi6
先進水平,sing1 zäng1 söi2 päng4
乘空,säng4 hung1
黃綠醫生,wong4 luk6 yi1 säng1
坐立難安,zo6 läp6 næng4 wung1
諸生,zü1 säng1
轉科,züng2 fo1
齊奏,cäi4 zäu1
黐飲黐食,ci1 yäm2 ci1 säk6
長火,cöng4 fo2
打岔,da2 ca1
打躬作揖,da2 gung1 zok2 yäp2
花心大少,fa1 säm1 dai6 siu2
化為泡影,fa1 wäi4 pau1 yäng2
發明創造,fæk2 mäng4 cong1 zäu6
縫衣針,fung4 yi1 zäm1
簡單明瞭,gæng2 dæng1 mäng4 liu1
舉案齊眉,gü2 wung1 cäi4 mi4
下頜骨,ha6 häp6 gwäk2
下眼皮,ha6 ngæng1 pi4
行後門,hæng4 häu6 mung4
行將就木,häng4 zöng1 zäu6 muk6
輕巧方便,häng1 hau2 fong1 bing6
好聽點,häu2 täng1 dim2
紅暈,hung4 wäng6
人地生疏,yäng4 di6 säng1 so1
人參果,yäng4 säm1 gwo2
一時半刻,yäk2 si4 bung1 häk2
依山傍水,yi1 sæng1 bong6 söi2
懶懶散散,læng1 læng1 sæng2 sæng2
麗質,läi6 zäk2
領取行李,läng1 cü2 häng4 li1
羅經,lo4 gæng1
物種起源,mäk6 zung2 hi2 yüng4
望女成鳳,mong6 nü1 säng4 fung6
母質,mu1 zäk2
難捨難分,næng4 se2 næng4 fäng1
神經學家,säng4 gäng1 hok6 ga1
守喪,säu2 song1
四散奔逃,si1 sæng1 bäng1 täu4
純素食,säng4 su1 säk6
史傳,si2 züng6
上層社會,söng6 cäng4 se1 wui6
畫鬼腳,wæk6 gwäi2 gök2
為時過早,wäi4 si4 gwo1 zäu2
擇食,zæk6 säk6
爭住食,zæng1 zü6 säk6
種植業,zung1 zäk6 yip6
鴨片,ap2 ping2
百彈齋主,bæk2 tæng4 zai1 zü2
便覽,bing6 lam1
菠蘿釘,bo1 lo4 däng1
策士,cæk2 si6
長散,cöng4 sæng2
裁判長,cai4 pung1 zöng2
重量單位,cung1 löng6 dæng1 wäi6
傳流,cüng4 läu4
打秋風,da2 cäu1 fung1
打倒褪,da2 däu1 täng1
打荷,da2 ho4
多幾錢重,do1 gi2 cing4 cung1
幾大都要,gi2 dai6 du1 yiu1
趕鴨仔,gwung2 ap2 zäi2
公正不阿,gung1 zäng1 bäk2 o1
寡淡,gwa2 dam6
陰核,yäm1 häk6
掠食,lök6 säk6
量詞,löng6 ci4
慢磨,mæng6 mo4
眠乾睡濕,ming4 gung1 söi6 säp2
南番順,nam4 pung1 säng6
披散,pi1 sæng2
生雪,sæng1 sük2
生榮死哀,säng1 wäng4 si2 wui1
失道寡助,säk2 däu6 gwa2 zo6
水乾,söi2 gung1
時斷時續,si4 tüng1 si4 zuk6
成熟點,säng4 suk6 dim2
頭重重,täu4 cung1 cung1
倭人,wo1 yäng4
和風細雨,wo4 fung1 säi1 yü1
和悦,wo4 yük6
側重點,zäk2 zung6 dim2
佔下風,zim1 ha6 fung1
在下方,zöi6 ha6 fong1
鴨仔蛋,ap2 zäi2 dæng6
補習先生,bu2 zap6 sing1 sæng1
背手,bui1 säu2
齊頭數,cäi4 täu4 su1
前途無量,cing4 tu4 mu4 löng6
卓有成效,cök2 yäu1 säng4 hau6
腸梗阻,cöng4 gäng2 zo2
長鬚鯨,cöng4 su1 käng4
充分考慮,cung1 fäng6 hau2 lü6
打得通,da2 däk2 tung1
彈弓指,dæng6 gung1 zi2
頂爺,däng2 ye4
倒把,däu2 ba2
倒懸,däu1 yüng4
倒及,däu1 käp6
輻射線,fuk2 se6 sing1
縫起,fung4 hi2
禁止停車,gäm1 zi2 täng4 ce1
公假,gung1 ga1
吃奶之力,hek2 nai1 zi1 läk6
好氣色,häu2 hi1 säk2
又上又落,yäu6 söng1 yäu6 lok6
異端邪説,yi6 düng1 ce4 sük2
奇解,ki4 gai2
爛仔交,læng6 zäi2 gau1
鐳射唱片,löi4 se6 cöng1 ping1
量地官,löng4 di6 gwung1
老想着,läu1 söng2 zök6
磨鏡,mo4 geng1
磨薑,mo4 göng1
芒刺在背,mong4 ci1 zöi6 bui1
泥公仔,näi4 gung1 zäi2
被卧,pi1 ngo6
拼錯,päng1 co1
捨下,se2 ha6
上半葉,söng6 bung1 yip6
上映期間,söng6 yäng2 ki4 gæng1
天差地別,ting1 ca1 di6 bik6
仔房,zäi2 fong4
即使間,zik2 si2 gæng1
精華版,zäng1 wa4 bæng2
政治避難,zäng1 zi6 bi6 næng6
總次數,zung2 ci1 su1
綜上所述,zung1 söng6 so2 säk6
轉聲,züng1 säng1
不自量,bäk2 zi6 löng6
避惡,bi6 ok2
病歷卡,beng6 läk6 kæk2
邊個靚,bing1 go1 leng1
差失,ca1 säk2
刺字,ci1 zi6
青金石,cäng1 gäm1 sek6
打手語,da2 säu2 yü1
打戰,da2 zing1
滴滴仔,däk6 däk6 zäi2
道岔,däu6 ca1
近廚得食,gäng6 cü4 däk2 säk6
寄生物,gi1 säng1 mäk6
高精度,gäu1 zäng1 du6
歸經,gwäi1 gäng1
一脈相傳,yäk2 mæk6 söng1 cüng4
一線之間,yäk2 sing1 zi1 gæng1
休旅車,yäu1 lü1 ce1
二等車,yi6 däng2 ce1
玉成其事,yuk6 säng4 ki4 si6
卡關,ka1 gwæng1
卡口,ka1 häu2
企響度,ki1 höng2 du6
撈一把,läu4 yäk2 ba2
驢打滾,lü4 da2 gwäng2
老坐,läu1 co1
老少皆宜,läu1 siu1 gai1 yi4
蜜月假期,mäk6 ngük6 ga1 ki4
面凹,ming6 näp2
無以為生,mu4 yi1 wäi4 säng1
媒質,mui4 zäk2
沒種,muk6 zung2
難約,næng4 yök2
生滋貓,sæng1 zi1 mau1
省略號,sæng2 lök6 häu6
新高度,säng1 gäu1 du6
死於安樂,si2 yü1 wung1 lok6
純素食者,säng4 su1 säk6 ze2
士農工商,si6 nung4 gung1 söng1
送車尾,sung1 ce1 mi1
胡樂,wu4 ngok6
積習難改,zäk2 zap6 næng4 gwui2
朝秦暮楚,ziu1 cäng4 mu6 co2
做生活,zu6 säng1 wuk6
中間名,zung1 gæng1 mäng4
轉遞,züng2 däi6
啞仔,a2 zäi2
敗者為寇,bai6 ze2 wäi4 käu1
白領階級,bæk6 läng1 gai1 käp2
檳榔嶼,bäng1 long4 zü6
弁言,bing6 ying4
僕從,buk6 cung4
車鈴,ce1 läng4
磁卡,ci4 kæk2
朝前,ciu4 cing4
粗生粗養,cu1 sæng1 cu1 yöng1
傳代,cüng4 döi6
打奶,da2 nai1
分憂解勞,fäng1 yäu1 gai2 läu4
呼朋引伴,fu1 päng4 yäng1 bung6
經度,gäng1 du6
鬼食泥,gwäi2 säk6 näi4
下聘,ha6 päng1
輕省,häng1 sæng2
恩重如山,yäng1 cung1 yü4 sæng1
恩重如山,yäng1 zung6 yü4 sæng1
人生如夢,yäng4 säng1 yü4 mung6
游説團體,yäu4 söi1 tüng4 täi2
意下如何,yi1 ha6 yü4 ho4
演説者,ying2 sük2 ze2
領角鴞,läng1 gok2 hiu1
兩立,löng1 läp6
落花生,lok6 fa1 säng1
無心裝載,mu4 säm1 zong1 zöi1
抹胸,muk2 hung1
沒有之一,muk6 yäu1 zi1 yäk2
牛背鷺,ngäu4 bui1 lu6
囊泡,nong4 pau1
泡開,pau1 fui1
平喉,päng4 häu4
沙暴,sa1 bäu6
生物鐘,säng1 mäk6 zung1
死結難解,si2 gik2 næng4 gai2
市場劃分,si1 cöng4 wæk6 fäng1
食欲不振,säk6 yuk6 bäk2 zäng1
上釉,söng1 yäu6
上頜,söng6 häp6
喪葬費,song1 zong1 fäi1
投降書,täu4 hong4 sü1
調一調,tiu4 yäk2 tiu4
唾面自乾,to1 ming6 zi6 gung1
屈質,wäk2 zäk2
黃片,wong4 ping2
會厭炎,wui1 yim1 yim4
詐降,za1 hong4
攢錢,zæng2 cing4
自來貓,zi6 löi4 mau1
直達車,zäk6 dæk6 ce1
轉置,züng2 zi1
出難題,cäk2 næng4 täi4
長遮,cöng4 ze1
打電報,da2 ding6 bäu1
打喊露,da2 ham1 lu6
打一身,da2 yäk2 säng1
打預,da2 yü6
打算盤,da2 süng1 pung4
頂角,däng2 gok2
頂我,däng2 ngo1
篤篤車,duk2 duk2 ce1
發射機,fæk2 se6 gi1
近臣,gäng6 säng4
乾柴,gung1 cai4
共同綱領,gung6 tung4 gong1 läng1
牽強附會,hing1 köng1 fu6 wui6
好為人師,häu1 wäi4 yäng4 si1
陰錯陽差,yäm1 co1 yöng4 ca1
一字不差,yäk2 zi6 bäk2 ca1
原子核,yüng4 zi2 häk6
卡窿,ka1 lung1
拉掣,lai1 zäi1
蕾絲邊,löi4 si1 bing1
貓沙,mau1 sa1
網絡成癮,mong1 lok6 säng4 yäng1
惡兆,ok2 siu6
散文詩,sæng2 mäng4 si1
薩拉曼卡,sæk2 lai1 mæng6 ka1
審度,säm2 dok6
士紳,si6 säng1
食住等,säk6 zü6 däng2
笑下,siu1 ha1
上眼皮,söng6 ngæng1 pi4
華田,wa4 ting4
温哥華島,wäng1 go1 wa4 däu2
置之度外,zi1 zi1 du6 wui6
徵調,zäng1 diu6
嚼蠟,zök2 lap6
中蛇,zung1 se4
轉移支付,züng2 yi4 zi1 fu6
轉頭見,züng2 täu4 ging1
崩倒,bäng1 däu2
病態肥胖,beng6 tai1 fi4 bung6
邊便,bing1 bing6
冰上運動,bäng1 söng6 wäng6 dung6
參考書目,cam1 hau2 sü1 muk6
忖度,cüng2 dok6
打衝鋒,da2 cung1 fung1
打橫放,da2 wæng4 fong1
單身寡仔,dæng1 säng1 gwa2 zäi2
對不上,döi1 bäk2 söng1
點好呢,dim2 häu2 ne1
斷代,düng6 döi6
分掉,fäng1 diu6
荒淫無度,fong1 yäm4 mu4 du6
近鄉情怯,gäng6 höng1 cäng4 hip2
高瘦平,gäu1 säu1 päng4
吿罪,gäu1 zöi6
下錨,ha6 nau4
吃香喝辣,hek2 höng1 fuk2 læk6
向巴平措,höng1 ba1 päng4 cu1
向量,höng1 löng6
開映,fui1 yäng2
行距,hong4 kü1
印度豹,yäng1 du6 pau1
卡賓槍,ka1 bäng1 cöng1
窮山惡水,kung4 sæng1 ok2 söi2
爛數,læng6 su1
瞭然,liu1 ying4
兩棲作戰,löng1 cäi1 zok2 zing1
萬里長征,mæng6 li1 cöng4 zäng1
墨翟,mäk6 däk6
外交使節,wui6 gau1 si1 zik2
片假名,ping1 ga2 mäng4
平方英尺,päng4 fong1 yäng1 cek2
生得醜,sæng1 däk2 cäu2
乘龍快婿,säng4 lung4 fai1 säi1
消毒碗櫃,siu1 duk6 wung2 gwäi6
雙重人格,söng1 cung4 yäng4 gæk2
上髀,söng6 bi2
喪失殆盡,song1 säk2 töi1 zäng6
縮數,suk2 su1
太陽輻射,tai1 yöng4 fuk2 se6
調酒器,tiu4 zäu2 hi1
通便藥,tung1 bing6 yök6
畫屏,wa6 bäng2
壞種,wai6 zung2
和味龍,wo4 mi6 lung4
黃道吉日,wong4 däu6 gäk2 yäk6
玩話,wung6 wa6
謝絕參觀,ze6 zük6 cam1 gwung1
資質平庸,zi1 zäk2 päng4 yung4
正楷,zäng1 kai2
栽倒,zöi1 däu1
百夫長,bæk2 fu1 zöng2
包數,bau1 su1
飽食終日,bau2 säk6 zung1 yäk6
拔苗助長,bäk6 miu4 zo6 zöng2
冰墊,bäng1 zing1
簿子,bu2 zi2
差仔,cai1 zäi2
七十二行,cäk2 säp6 yi6 hong4
車親,ce1 cäng1
青頭仔,ceng1 täu4 zäi2
打得少,da2 däk2 siu2
打呼嚕,da2 fu1 lu1
打門,da2 mung4
打牙祭,da2 nga4 zäi1
大使級,dai6 si1 käp2
頂用,däng2 yung6
倒運,däu2 wäng6
分權制衡,fäng1 küng4 zäi1 häng4
極為龐大,gik6 wäi4 pong4 dai6
高年級生,gäu1 ning4 käp2 säng1
官差,gwung1 cai1
公仔佬,gung1 zäi2 läu2
下麪,ha6 ming6
汽水車,hi1 söi2 ce1
海洋温度,fui2 yöng4 wäng1 du6
學師仔,hok6 si1 zäi2
韓國仔,fung4 gwok2 zäi2
好細聲,häu2 säi1 säng1
一筆抹煞,yäk2 bäk2 muk2 sæk2
預防接種,yü6 fong4 zip2 zung2
兩尺,löng1 cek2
兩河,löng1 ho4
萬頭攢動,mæng6 täu4 zæng2 dung6
惡做,ok2 zu6
散錢,sæng2 cing4
參孫,säm1 süng1
身強力壯,säng1 köng4 läk6 zong1
晨間,säng4 gæng1
生物降解,säng1 mäk6 gong1 gai2
生平事跡,säng1 päng4 si6 zäk2
十成十,säp6 säng4 säp6
是拉差,si6 lai1 cai1
士紳化,si6 säng1 fa1
禪堂,sim4 tong4
少管閒事,siu2 gwung2 hæng4 si6
縮成一團,suk2 säng4 yäk2 tüng4
熟行,suk6 hong4
彈撥,tæng4 buk6
歪打正着,wai1 da2 zäng1 zök6
質證,zäk2 zäng1
整齊劃一,zäng2 cäi4 wæk6 yäk2
坐席,zo6 zäk6
再好不過,zöi1 häu2 bäk2 gwo1
縱橫天下,zung1 wæng4 ting1 ha6
主和派,zü2 wo4 pai1
百般刁難,bæk2 bung1 diu1 næng4
不足為慮,bäk2 zuk2 wäi4 lü6
背時,bui6 si4
